State,Year,Population,Violent Crime Rate,Murder Rate,Forcible Rape Rate,Robbery Rate,Aggraveted Assault Rate,Property Crime Rate,Burglary Rate,Larceny & Theft Rate,Motor Vehicle Theft Rate
Minnesota,1994,4567000,359.0,3.200000048,59.70000076,117.59999850000001,178.6000061,3982.0,791.7000122000001,2875.899902,314.2999878
Minnesota,1995,4610000,356.10000610000003,3.900000095,56.20000076,123.6999969,172.1999969,4141.200195,797.2999877999999,3002.5,341.5
Minnesota,1996,4658000,338.7999878,3.599999905,50.0,115.59999850000001,169.6999969,4124.299805,762.5,2977.100098,384.7999878
Minnesota,1997,4686000,337.7999878,2.799999952,52.20000076,114.6999969,168.1000061,4076.100098,752.5999756,2942.199951,381.2999878
Minnesota,1998,4725000,310.2000122,2.599999905,49.90000153,92.5,165.1999969,3736.3000490000004,687.5,2723.600098,325.2000122
Minnesota,1999,4776000,274.0,2.799999952,42.70000076,82.0,146.5,3323.199951,580.0999756,2465.199951,278.0
Minnesota,2000,4919479,280.7999878,3.099999905,45.5,75.5,156.6999969,3207.600098,530.9000244,2403.699951,273.0
Minnesota,2001,4972294,264.3999939,2.400000095,45.0,75.59999847,141.3999939,3319.300049,512.7999878,2504.300049,302.2999878
Minnesota,2002,5024791,267.2000122,2.200000048,45.20000076,78.40000153,141.3999939,3264.300049,557.9000244,2430.899902,275.5
Minnesota,2003,5059375,262.6000061,2.5,41.20000076,77.19999695,141.8000031,3116.800049,547.4000244,2297.399902,272.0
Missouri,1960,4319813,172.8999939,4.400000095,14.5,90.59999847,63.40000153,1799.699951,595.2000122000001,1019.7000119999999,184.8000031
Missouri,1961,4378000,166.0,5.099999905,13.19999981,83.09999847,64.59999847,1885.9000239999998,611.7000122000001,1106.199951,167.8999939
Missouri,1962,4346000,185.3999939,5.5,12.60000038,79.90000153,87.30000305,2123.699951,603.7000122000001,1317.900024,202.1000061
Missouri,1963,4328000,199.3999939,5.1999998089999995,13.69999981,87.5,93.0,2366.300049,661.7999877999999,1464.199951,240.3000031
Missouri,1964,4409000,216.6999969,5.400000095,15.0,89.69999695,106.5,2686.699951,749.5999756,1677.5,259.5
Missouri,1965,4497000,235.39999390000003,6.6999998089999995,18.10000038,93.30000305,117.40000149999999,2676.800049,763.0,1651.699951,262.1000061
Missouri,1966,4508000,247.3000031,5.400000095,17.60000038,105.8000031,118.5,2673.0,782.2000122000001,1606.300049,284.60000610000003
Missouri,1967,4603000,276.89999389999997,7.3000001910000005,17.10000038,130.5,122.09999850000001,2846.800049,861.0999756000001,1630.699951,355.0
Missouri,1968,4627000,328.89999389999997,8.800000191,23.29999924,153.6000061,143.1999969,3255.300049,976.5999756000001,1832.300049,446.3999938999999
Missouri,1969,4651000,392.60000610000003,10.39999962,27.29999924,182.3999939,172.5,3786.600098,1118.800049,2089.199951,578.5
Missouri,1970,4677399,405.89999389999997,10.69999981,27.39999962,200.8000031,167.0,3748.8000490000004,1137.0,2073.899902,537.7999877999999
Missouri,1971,4749000,386.5,8.899999618999999,26.20000076,179.6999969,171.6999969,3659.0,1167.099976,1989.699951,502.20001219999995
Missouri,1972,4753000,383.39999389999997,8.300000191,25.5,175.6000061,174.0,3549.8000490000004,1100.599976,1978.800049,470.5
Missouri,1973,4757000,408.7000122,9.0,28.20000076,193.3999939,178.1000061,3732.8000490000004,1234.800049,2052.600098,445.3999938999999
Missouri,1974,4777000,452.3999938999999,9.800000191,26.89999962,216.6999969,199.0,4335.600098,1471.300049,2437.300049,427.1000061000001
Missouri,1975,4763000,493.79998780000005,10.60000038,25.20000076,244.6999969,213.3000031,4904.0,1512.599976,2924.699951,466.70001219999995
Missouri,1976,4778000,449.3999938999999,9.300000191,27.10000038,204.1000061,208.8999939,4584.700195,1403.199951,2794.899902,386.60000610000003
Missouri,1977,4801000,460.3999938999999,9.600000381000001,28.29999924,189.0,233.5,4120.799805,1318.300049,2424.199951,378.39999389999997
Missouri,1978,4860000,467.8999938999999,10.39999962,28.0,184.0,245.5,4059.5,1345.199951,2345.5,368.7999878
Missouri,1979,4868000,527.2000122,11.19999981,33.59999847,210.89999390000003,271.39999389999997,4412.700195,1446.699951,2555.399902,410.60000610000003
Missouri,1980,4901288,554.5,11.10000038,32.59999847,223.60000609999997,287.2000122,4878.600098,1668.900024,2795.100098,414.60000610000003
Missouri,1981,4938000,540.2000122000001,10.39999962,29.70000076,215.1999969,284.7999878,4811.200195,1583.099976,2846.600098,381.39999389999997
Missouri,1982,4951000,506.5,9.699999809,25.89999962,193.0,278.0,4441.299805,1391.300049,2714.300049,335.7999878
Missouri,1983,4970000,477.20001219999995,8.100000381000001,26.79999924,167.8999939,274.39999389999997,4052.6999509999996,1217.199951,2517.899902,317.5
Missouri,1984,5008000,460.70001219999995,7.099999905,26.5,140.8000031,286.2000122,3836.3000490000004,1115.5,2391.199951,329.7000122
Missouri,1985,5029000,503.5,8.100000381000001,29.20000076,147.6000061,318.5,3862.5,1098.699951,2399.100098,364.7999878
Missouri,1986,5066000,578.5999756,9.199999809,29.20000076,170.1999969,370.0,4075.5,1136.099976,2500.5,438.8999938999999
Missouri,1987,5103000,544.5999756,8.300000191,28.89999962,164.1000061,343.2999878,4162.799805,1111.300049,2625.199951,426.29998780000005
Missouri,1988,5139000,552.5,8.0,29.29999924,168.1000061,347.10000610000003,4292.200195,1140.400024,2717.399902,434.3999938999999
Missouri,1989,5159000,632.5999756,7.900000095,30.79999924,195.0,398.89999389999997,4494.600098,1135.800049,2835.199951,523.5999756
Missouri,1990,5117073,715.2999877999999,8.800000191,32.5,216.39999390000003,457.6000061000001,4405.299805,1065.800049,2800.199951,539.4000244
Missouri,1991,5158000,763.0,10.5,34.0,251.10000609999997,467.3999938999999,4652.600098,1253.300049,2840.899902,558.5
Missouri,1992,5193000,740.4000244,10.5,36.5,226.89999390000003,466.5,4356.700195,1100.099976,2759.300049,497.3999938999999
Missouri,1993,5234000,744.4000244,11.30000019,36.20000076,241.8000031,455.20001219999995,4351.0,1025.5,2777.800049,547.7000122000001
Missouri,1994,5278000,743.5,10.5,37.0,230.6999969,465.20001219999995,4564.200195,1053.0,2998.899902,512.2999878
Missouri,1995,5324000,663.7999877999999,8.800000191,32.09999847,204.0,418.7999878,4456.799805,932.5999756000001,3050.899902,473.29998780000005
Missouri,1996,5359000,590.9000244,8.100000381000001,29.20000076,170.6000061,383.10000610000003,4493.0,894.2000122000002,3151.100098,447.70001219999995
Missouri,1997,5402000,577.4000244,7.900000095,28.20000076,156.1000061,385.2000122,4237.100098,868.2000122000002,2878.0,490.8999938999999
Missouri,1998,5439000,555.7000122000001,7.3000001910000005,26.89999962,149.1999969,372.2000122,4270.700195,872.5,2948.399902,449.79998780000005
Missouri,1999,5468000,500.20001219999995,6.599999905,26.29999924,130.6999969,336.60000610000003,4078.5,776.7999877999999,2881.300049,420.29998780000005
Missouri,2000,5595211,490.0,6.1999998089999995,24.10000038,135.8000031,323.89999389999997,4037.6999509999996,745.0,2851.300049,441.3999938999999
Missouri,2001,5629707,541.2999877999999,6.599999905,24.60000038,138.0,372.10000610000003,4234.899902,763.4000244,2973.899902,497.6000061000001
Missouri,2002,5669544,539.0,5.8000001910000005,25.79999924,123.90000149999999,383.39999389999997,4065.899902,753.5,2820.699951,491.70001219999995
Missouri,2003,5704484,472.79998780000005,5.0,24.39999962,108.6999969,334.5,4014.5,717.0999756,2794.899902,502.3999938999999
Mississippi,1960,2178141,102.6999969,10.0,5.099999905,14.89999962,72.59999847,602.0,204.6999969,349.10000610000003,48.29999924
Mississippi,1961,2215000,102.6999969,10.30000019,5.8000001910000005,15.60000038,70.90000153,629.4000244,212.3000031,357.89999389999997,59.20000076
Mississippi,1962,2248000,92.5,7.3000001910000005,4.3000001910000005,8.0,73.0,659.7000122000001,227.5,377.2999878,54.90000153
Mississippi,1963,2290000,77.69999695,7.1999998089999995,4.3000001910000005,8.300000191,57.90000153,573.0999756,186.0,338.0,49.20000076
Mississippi,1964,2314000,178.0,10.10000038,9.399999618999999,20.60000038,137.8999939,768.5999756,266.1000061,447.70001219999995,54.90000153
Mississippi,1965,2321000,170.1000061,8.899999618999999,6.900000095,14.39999962,139.8999939,807.0999756,285.5,444.20001219999995,77.30000305
Mississippi,1966,2327000,150.6000061,9.699999809,8.0,13.30000019,119.59999850000001,746.5999756,238.39999390000003,448.6000061000001,59.59999847
Mississippi,1967,2348000,113.8000031,8.699999809,5.5,10.60000038,89.0,786.4000244,257.7999878,471.8999938999999,56.70000076
Mississippi,1968,2342000,145.0,9.899999618999999,7.599999905,13.19999981,114.3000031,942.2000122000002,313.7000122,556.4000244,72.0
Mississippi,1969,2363000,141.8999939,8.100000381000001,9.100000381000001,14.60000038,110.09999850000001,952.5999756000001,316.5,563.2999877999999,72.90000153
Mississippi,1970,2216912,179.3000031,11.5,8.899999618999999,19.0,139.8000031,1123.099976,351.2000122,693.5999756,78.40000153
Mississippi,1971,2226000,276.2999878,14.69999981,13.69999981,35.90000153,212.0,1324.199951,444.70001219999995,780.0,99.40000153
Mississippi,1972,2263000,312.7000122,15.39999962,17.5,39.90000153,240.0,1492.599976,540.0,832.0,120.5
Mississippi,1973,2281000,339.10000610000003,16.10000038,17.10000038,46.79999924,259.1000061,1587.199951,593.7999877999999,879.7000122000002,113.8000031
Mississippi,1974,2324000,334.89999389999997,12.89999962,17.39999962,48.0,256.5,1914.300049,755.7000122000001,1034.5,124.09999850000001
Mississippi,1975,2346000,315.89999389999997,13.89999962,16.5,54.59999847,230.89999390000003,2094.800049,784.2000122000001,1181.300049,129.3000031
Mississippi,1976,2354000,295.39999389999997,12.5,16.29999924,64.09999847,202.5,2172.899902,811.2999877999999,1239.400024,122.1999969
Mississippi,1977,2389000,288.7000122,14.30000019,19.60000038,65.69999695,189.1000061,2299.899902,915.5999756000001,1239.900024,144.3999939
Mississippi,1978,2404000,321.2000122,12.60000038,21.79999924,70.19999695,216.60000609999997,2233.699951,846.2999877999998,1235.599976,151.8000031
Mississippi,1979,2406000,323.60000610000003,12.60000038,21.70000076,70.69999695,218.60000609999997,2637.0,973.7000122000002,1496.5,166.8000031
Mississippi,1980,2511491,341.89999389999997,14.5,24.60000038,81.0,221.6999969,3075.199951,1179.099976,1717.800049,178.3999939
Mississippi,1981,2530000,304.60000610000003,12.60000038,26.0,81.40000153,184.6000061,3232.800049,1170.5,1880.9000239999998,181.3000031
Mississippi,1982,2551000,294.60000610000003,14.0,26.5,73.0,181.1000061,3278.0,1183.800049,1940.5999760000002,153.6000061
Mississippi,1983,2587000,280.39999389999997,11.19999981,23.79999924,63.79999924,181.6000061,2927.699951,1023.5,1762.0,142.1000061
Mississippi,1984,2598000,282.0,9.699999809,27.5,60.5,184.3000031,2777.899902,980.0999756000001,1653.300049,144.5
Mississippi,1985,2613000,270.89999389999997,10.60000038,26.70000076,62.59999847,171.1000061,2994.800049,1021.900024,1817.0,156.0
Mississippi,1986,2625000,274.10000610000003,11.19999981,25.79999924,64.59999847,172.3999939,3070.899902,1075.900024,1845.0,150.1000061
Mississippi,1987,2625000,269.7999878,10.19999981,29.20000076,57.0,173.3000031,3168.800049,1201.400024,1807.0,160.5
Mississippi,1988,2627000,325.2000122,8.600000381000001,36.20000076,77.19999695,203.3000031,3267.600098,1281.0,1820.300049,166.3999939
Mississippi,1989,2621000,311.2000122,9.699999809,38.79999924,78.30000305,184.3999939,3204.100098,1145.300049,1879.699951,179.1999969
Mississippi,1990,2573216,340.39999389999997,12.19999981,44.09999847,86.19999695,198.0,3528.8000490000004,1251.199951,2070.0,207.6000061
Mississippi,1991,2592000,389.10000610000003,12.80000019,46.29999924,116.3000031,213.6999969,3831.6999509999996,1331.900024,2213.5,286.2999878
Mississippi,1992,2614000,411.7000122,12.19999981,44.59999847,124.5,230.39999390000003,3870.6999509999996,1282.800049,2251.399902,336.5
Mississippi,1993,2643000,433.8999938999999,13.5,42.59999847,139.3000031,238.39999390000003,3984.399902,1285.800049,2363.5,335.10000610000003
Mississippi,1994,2669000,493.70001219999995,15.30000019,45.40000153,162.5,270.5,4343.299805,1292.400024,2646.0,405.0
Mississippi,1995,2697000,502.79998780000005,12.89999962,39.09999847,130.8999939,319.89999389999997,4011.6999509999996,1131.099976,2520.100098,360.5
Mississippi,1996,2716000,488.29998780000005,11.10000038,36.09999847,134.1999969,306.7999878,4034.600098,1132.400024,2551.5,350.7999878
Mississippi,1997,2731000,469.0,13.10000038,39.0,137.0,279.89999389999997,4161.299805,1187.400024,2632.300049,341.60000610000003
Mississippi,1998,2752000,410.7000122,11.39999962,37.29999924,123.3000031,238.60000609999997,3973.3000490000004,1144.5,2490.0,338.7000122
Mississippi,1999,2769000,349.2999878,7.6999998089999995,41.70000076,111.59999850000001,188.1999969,3920.5,1051.199951,2380.600098,488.70001219999995
Mississippi,2000,2844658,360.89999389999997,9.0,35.79999924,95.0,221.10000609999997,3643.5,946.2999877999998,2452.199951,245.0
Mississippi,2001,2858029,350.10000610000003,9.899999618999999,40.09999847,115.3000031,184.8000031,3835.100098,1043.400024,2460.300049,331.5
Mississippi,2002,2866733,343.89999389999997,9.199999809,39.29999924,117.09999850000001,178.3000031,3822.600098,1032.300049,2458.100098,332.2000122
Mississippi,2003,2881281,325.5,9.300000191,37.40000153,104.8000031,174.1000061,3720.399902,1035.599976,2374.199951,310.60000610000003
Montana,1960,674767,67.09999847,3.900000095,7.099999905,27.60000038,28.60000038,1985.4000239999998,396.39999389999997,1345.5,243.5
Montana,1961,682000,67.0,2.5,7.0,25.39999962,32.09999847,1954.0999760000002,418.89999389999997,1311.900024,223.3000031
Montana,1962,709000,55.0,2.099999905,7.3000001910000005,19.89999962,25.70000076,1928.800049,414.7999878,1289.599976,224.39999390000003
Montana,1963,707000,58.59999847,2.0,8.300000191,20.70000076,27.60000038,2098.300049,478.1000061000001,1375.099976,245.10000609999997
Montana,1964,705000,80.0,2.700000048,7.5,15.60000038,54.20000076,2023.0999760000002,472.1000061000001,1350.199951,200.8999939
Montana,1965,706000,72.80000305,1.7000000480000002,7.8000001910000005,15.89999962,47.5,2077.5,452.79998780000005,1426.599976,198.0
Montana,1966,702000,72.19999695,2.799999952,9.0,17.79999924,42.59999847,2283.800049,496.0,1555.099976,232.60000609999997
Montana,1967,701000,83.90000153,2.400000095,10.30000019,21.39999962,49.79999924,2373.199951,522.2999878,1635.199951,215.6999969
Montana,1968,693000,88.0,3.299999952,7.1999998089999995,18.20000076,59.29999924,2454.0,567.7999877999999,1687.699951,198.3999939
Montana,1969,694000,98.30000305,3.599999905,11.10000038,22.20000076,61.40000153,2591.399902,561.7999877999999,1813.699951,215.89999390000003
Montana,1970,694409,111.5,3.200000048,10.5,22.29999924,75.5,2771.399902,593.7000122000001,1955.9000239999998,221.8000031
Montana,1971,708000,137.1000061,4.400000095,14.10000038,28.70000076,90.0,3046.800049,654.9000244,2169.800049,222.0
Montana,1972,719000,150.1000061,2.5,10.80000019,33.20000076,103.5,3055.199951,708.2000122000001,2100.0,247.0
Montana,1973,721000,167.3999939,6.0,16.39999962,36.29999924,108.6999969,3227.899902,755.5999756,2241.699951,230.5
Montana,1974,735000,162.3999939,4.1999998089999995,12.19999981,35.59999847,110.3000031,3921.399902,887.9000243999999,2750.5,283.0
Montana,1975,748000,189.6000061,5.1999998089999995,14.30000019,41.40000153,128.6000061,3999.3000490000004,875.0999756000001,2814.800049,309.39999389999997
Montana,1976,753000,180.3000031,5.0,13.5,35.59999847,126.1999969,4081.5,841.0,2932.699951,307.7999878
Montana,1977,761000,218.0,5.400000095,16.70000076,39.20000076,156.8000031,3887.3000490000004,804.9000244,2773.199951,309.2000122
Montana,1978,785000,237.60000609999997,4.8000001910000005,15.80000019,36.79999924,180.1000061,3678.1999509999996,786.0,2585.100098,307.10000610000003
Montana,1979,786000,224.1999969,4.1999998089999995,20.60000038,33.09999847,166.3000031,4236.399902,803.2999877999999,3121.800049,311.2999878
Montana,1980,781592,222.60000609999997,4.0,21.0,34.0,163.6000061,4801.899902,950.5999756000001,3529.600098,321.7000122
Montana,1981,792000,253.0,3.400000095,22.10000038,38.09999847,189.3999939,4765.899902,966.0,3519.399902,280.39999389999997
Montana,1982,801000,224.8000031,3.900000095,14.89999962,33.09999847,173.0,4108.399902,843.7999877999998,3006.100098,258.3999939
Montana,1983,817000,212.60000609999997,3.700000048,19.79999924,23.5,165.6000061,4431.799805,908.2000122000002,3294.699951,228.89999390000003
Montana,1984,824000,237.60000609999997,4.400000095,20.60000038,27.39999962,185.1999969,4415.0,858.0,3286.399902,270.60000610000003
Montana,1985,826000,208.5,5.8000001910000005,19.20000076,20.89999962,162.5,4340.799805,827.5,3238.0,275.2999878
Montana,1986,819000,157.3999939,2.900000095,17.29999924,19.5,117.59999850000001,4321.5,792.5999756,3314.0,214.89999390000003
Montana,1987,809000,151.1999969,4.099999905,19.79999924,24.20000076,103.0999985,4448.200195,806.0999756,3404.3000490000004,237.8000031
Montana,1988,804000,123.0,2.599999905,16.79999924,22.60000038,81.0,4144.0,703.5999756,3224.0,216.39999390000003
Montana,1989,806000,116.0,2.900000095,18.0,17.0,78.19999695,3881.5,691.7000122000001,2964.300049,225.60000609999997
Montana,1990,799065,159.3000031,4.900000095,24.39999962,21.70000076,108.40000149999999,4342.799805,709.0999756,3391.1999509999996,242.5
Montana,1991,808000,139.8999939,2.599999905,19.79999924,18.60000038,98.90000153,3508.3000490000004,523.5999756,2778.300049,206.3000031
Montana,1992,824000,169.8999939,2.900000095,25.5,26.89999962,114.59999850000001,4426.200195,643.9000244,3548.899902,233.39999390000003
Montana,1993,839000,177.5,3.0,27.89999962,32.40000153,114.1999969,4612.5,714.2000122000001,3652.100098,246.1999969
Montana,1994,856000,177.1000061,3.299999952,27.20000076,32.70000076,113.90000149999999,4841.700195,721.7000122000001,3833.8000490000004,286.2000122
Montana,1995,870000,171.3999939,4.0,26.60000038,29.10000038,111.6999969,4626.0,581.5999756,3769.8000490000004,274.60000610000003
Montana,1996,879000,161.0,3.900000095,27.10000038,29.70000076,100.3000031,4332.700195,558.4000244,3518.5,255.6999969
Montana,1997,879000,132.1000061,4.8000001910000005,19.5,20.39999962,87.5,4276.700195,569.0999756,3459.6999509999996,247.89999390000003
Montana,1998,880000,204.1999969,2.0,26.70000076,26.39999962,149.1000061,4155.0,519.9000244,3402.3000490000004,232.8000031
Montana,1999,883000,236.8000031,2.5,33.20000076,27.10000038,174.0,3296.699951,439.1000061000001,2645.399902,212.3000031
Montana,2000,902195,311.10000610000003,2.200000048,34.09999847,22.5,252.3000031,3568.899902,437.3999938999999,2957.0,210.1999969
Montana,2001,904433,352.39999389999997,3.799999952,20.79999924,25.39999962,302.39999389999997,3336.300049,405.7999878,2729.199951,201.3000031
Montana,2002,910372,351.2000122,1.7999999519999998,26.0,31.10000038,292.2999878,3158.199951,361.2999878,2601.0,195.8999939
Montana,2003,917621,365.2000122,3.299999952,26.79999924,32.5,302.60000610000003,3098.0,405.60000610000003,2484.699951,207.6999969
North Carolina,1960,4556155,223.5,10.60000038,7.8000001910000005,18.10000038,187.0,956.0,279.39999389999997,589.5999756,86.90000153
North Carolina,1961,4614000,201.0,9.199999809,7.3000001910000005,15.0,169.5,989.5,292.2999878,607.5,89.80000305
North Carolina,1962,4731000,201.5,7.900000095,7.6999998089999995,17.70000076,168.3000031,1029.5,310.7999878,626.5,92.09999847
North Carolina,1963,4760000,210.89999390000003,8.199999809,7.3000001910000005,19.0,176.3999939,1089.900024,335.0,648.7000122000001,106.09999850000001
North Carolina,1964,4852000,254.39999390000003,8.0,9.600000381000001,22.70000076,214.1999969,1244.800049,399.2000122,732.7999877999999,112.8000031
North Carolina,1965,4914000,259.6000061,8.300000191,9.100000381000001,23.0,219.10000609999997,1308.900024,409.2999878,779.5999756,120.0
North Carolina,1966,5000000,295.5,9.199999809,10.80000019,24.29999924,251.3000031,1408.699951,442.70001219999995,825.2000122000001,140.8999939
North Carolina,1967,5029000,318.10000610000003,9.899999618999999,11.30000019,32.09999847,264.7999878,1574.199951,516.2999878,911.7999877999998,146.1000061
North Carolina,1968,5135000,351.0,10.19999981,11.30000019,37.59999847,291.89999389999997,1655.900024,539.7000122000001,962.7999877999998,153.3000031
North Carolina,1969,5205000,348.10000610000003,11.30000019,11.89999962,43.09999847,281.7999878,1903.5999760000002,611.0,1126.099976,166.5
North Carolina,1970,5082059,370.2000122,11.69999981,12.89999962,52.29999924,293.2000122,2272.5,765.7999877999999,1338.900024,167.8000031
North Carolina,1971,5146000,387.7000122,11.80000019,14.80000019,55.29999924,305.7999878,2341.5,813.0999756,1362.400024,166.1000061
North Carolina,1972,5214000,423.6000061000001,13.5,14.60000038,66.19999695,329.2999878,2235.5,812.7000122000001,1257.699951,165.1999969
North Carolina,1973,5273000,437.79998780000005,13.0,16.10000038,71.40000153,337.39999389999997,2374.0,892.0,1308.199951,173.8000031
North Carolina,1974,5363000,488.8999938999999,11.69999981,15.5,92.30000305,369.39999389999997,3022.300049,1186.900024,1647.099976,188.3000031
North Carolina,1975,5451000,436.5,12.39999962,16.20000076,82.19999695,325.60000610000003,3380.3000490000004,1285.099976,1909.199951,186.0
North Carolina,1976,5469000,403.39999389999997,11.10000038,15.30000019,70.59999847,306.39999389999997,3477.8000490000004,1175.5,2124.0,178.3000031
North Carolina,1977,5525000,407.10000610000003,10.60000038,17.0,61.29999924,318.2999878,3384.0,1154.099976,2037.800049,192.1000061
North Carolina,1978,5577000,413.39999389999997,10.80000019,18.39999962,65.90000153,318.39999389999997,3468.6999509999996,1184.0,2083.399902,201.3000031
North Carolina,1979,5606000,446.1000061000001,10.69999981,20.29999924,77.19999695,337.89999389999997,3926.399902,1296.599976,2406.399902,223.39999390000003
North Carolina,1980,5843665,455.0,10.60000038,22.70000076,82.30000305,339.39999389999997,4185.5,1422.900024,2546.399902,216.10000609999997
North Carolina,1981,5951000,436.70001219999995,9.100000381000001,22.70000076,80.80000305,324.10000610000003,4083.5,1336.699951,2548.800049,198.1000061
North Carolina,1982,6019000,446.29998780000005,9.100000381000001,22.0,85.90000153,329.5,4096.899902,1309.0,2603.399902,184.5
North Carolina,1983,6082000,409.60000610000003,8.100000381000001,21.89999962,79.59999847,300.0,3774.100098,1189.5,2418.100098,166.5
North Carolina,1984,6165000,403.60000610000003,8.699999809,21.60000038,74.80000305,298.5,3640.5,1131.300049,2330.899902,178.3000031
North Carolina,1985,6255000,420.8999938999999,8.300000191,23.79999924,78.19999695,310.60000610000003,3700.5,1150.800049,2358.600098,191.0
North Carolina,1986,6331000,475.8999938999999,8.100000381000001,26.39999962,87.69999695,353.60000610000003,3856.0,1225.0,2422.699951,208.3000031
North Carolina,1987,6413000,484.0,8.100000381000001,29.10000038,93.90000153,352.89999389999997,4165.899902,1356.099976,2586.0,223.8000031
North Carolina,1988,6526000,501.8999938999999,7.8000001910000005,28.10000038,108.59999850000001,357.39999389999997,4360.399902,1391.199951,2718.800049,250.39999390000003
North Carolina,1989,6571000,546.4000244,8.899999618999999,29.89999962,133.5,374.10000610000003,4707.399902,1503.5,2918.600098,285.2999878
North Carolina,1990,6628637,623.5,10.69999981,34.29999924,152.1000061,426.3999938999999,4862.299805,1530.400024,3048.300049,283.7000122
North Carolina,1991,6737000,658.4000244,11.39999962,34.59999847,178.0,434.3999938999999,5230.299805,1692.300049,3238.699951,299.2999878
North Carolina,1992,6843000,681.0,10.60000038,35.90000153,186.8000031,447.70001219999995,5121.200195,1653.0,3181.600098,286.60000610000003
North Carolina,1993,6945000,679.2999877999999,11.30000019,34.29999924,192.3999939,441.29998780000005,4973.0,1515.800049,3168.800049,288.5
North Carolina,1994,7070000,655.0,10.89999962,33.0,181.1999969,429.8999938999999,4970.299805,1472.699951,3195.699951,301.89999389999997
North Carolina,1995,7195000,646.4000244,9.399999618999999,32.20000076,179.1999969,425.5,4993.100098,1417.599976,3264.899902,310.60000610000003
North Carolina,1996,7323000,588.0999756,8.5,31.29999924,163.8999939,384.5,4938.100098,1345.599976,3257.0,335.5
North Carolina,1997,7425000,607.0,8.300000191,31.60000038,172.6000061,394.5,4884.5,1346.800049,3208.5,329.2000122
North Carolina,1998,7546000,579.4000244,8.100000381000001,30.60000038,160.8000031,379.89999389999997,4742.799805,1324.599976,3092.0,326.2000122
North Carolina,1999,7651000,542.0999756,7.1999998089999995,28.20000076,158.0,348.7000122,4633.299805,1286.900024,3012.199951,334.2999878
North Carolina,2000,8049313,497.6000061000001,7.0,27.10000038,156.5,307.0,4421.799805,1216.099976,2891.800049,313.89999389999997
North Carolina,2001,8186268,494.29998780000005,6.1999998089999995,25.39999962,162.5,300.2000122,4443.700195,1244.599976,2898.0,301.10000610000003
North Carolina,2002,8305820,471.0,6.599999905,26.39999962,146.8999939,291.0,4258.600098,1198.400024,2760.800049,299.39999389999997
North Carolina,2003,8407248,454.8999938999999,6.099999905,25.39999962,145.5,278.0,4278.0,1197.599976,2760.5,319.89999389999997
North Dakota,1960,632446,14.19999981,0.5,2.200000048,6.3000001910000005,5.1999998089999995,876.7999877999998,198.0,610.7999877999999,68.0
North Dakota,1961,640000,25.0,0.8999999762,5.1999998089999995,10.60000038,8.300000191,868.2999877999998,200.8999939,597.2000122000001,70.19999695
North Dakota,1962,642000,19.89999962,1.200000048,4.1999998089999995,6.1999998089999995,8.300000191,934.4000243999999,189.6000061,661.4000244,83.5
North Dakota,1963,634000,28.70000076,2.099999905,3.5,9.600000381000001,13.60000038,1010.7000119999999,190.3999939,724.0,96.40000153
North Dakota,1964,645000,35.5,0.8999999762,7.0,8.699999809,18.89999962,1056.900024,239.6999969,726.7000122000001,90.5
North Dakota,1965,652000,34.20000076,0.8999999762,5.099999905,4.599999905,23.60000038,1032.099976,206.6999969,748.5,76.80000305
North Dakota,1966,650000,35.5,1.7999999519999998,4.3000001910000005,6.1999998089999995,23.20000076,1171.5,221.39999390000003,862.9000243999999,87.19999695
North Dakota,1967,639000,29.0,0.200000003,4.6999998089999995,5.8000001910000005,18.29999924,1370.400024,241.1999969,1046.900024,82.30000305
North Dakota,1968,625000,27.70000076,1.100000024,4.599999905,5.8000001910000005,16.20000076,1377.400024,239.0,1057.800049,80.59999847
North Dakota,1969,615000,35.79999924,0.200000003,4.099999905,7.1999998089999995,24.39999962,1450.099976,249.3000031,1105.699951,95.09999847
North Dakota,1970,617761,34.20000076,0.5,6.1999998089999995,6.5,21.0,1672.300049,286.39999389999997,1295.0,91.0
North Dakota,1971,625000,38.09999847,1.299999952,4.1999998089999995,7.5,25.10000038,2012.300049,339.7999878,1585.800049,86.69999695
North Dakota,1972,632000,45.90000153,1.299999952,4.900000095,8.899999618999999,30.89999962,1941.9000239999998,357.10000610000003,1494.099976,90.69999695
North Dakota,1973,640000,60.79999924,0.8000000119,7.3000001910000005,7.3000001910000005,45.29999924,2017.699951,383.39999389999997,1502.800049,131.3999939
North Dakota,1974,637000,50.09999847,1.399999976,7.8000001910000005,12.89999962,27.89999962,2110.0,433.0,1544.699951,132.3000031
North Dakota,1975,635000,53.09999847,0.8000000119,5.8000001910000005,14.30000019,32.09999847,2284.100098,539.2000122000001,1614.300049,130.6000061
North Dakota,1976,643000,71.90000153,1.399999976,5.599999905,16.20000076,48.70000076,2442.5,478.5,1804.5,159.3999939
North Dakota,1977,653000,67.09999847,0.8999999762,9.0,13.30000019,43.79999924,2433.800049,446.1000061000001,1843.0,144.6999969
North Dakota,1978,652000,67.0,1.200000048,8.899999618999999,15.60000038,41.29999924,2338.300049,423.0,1767.199951,148.1999969
North Dakota,1979,657000,61.29999924,1.5,8.199999809,9.899999618999999,41.70000076,2694.5,461.0,2071.100098,162.3999939
North Dakota,1980,652437,54.0,1.200000048,9.5,7.6999998089999995,35.59999847,2909.699951,488.29998780000005,2242.199951,179.1999969
