yearID,lgID,teamID,franchID,divID,W,L,DivWin,WCWin,LgWin,WSWin,name,park,attendance
2010,AL,CHA,CHW,C,88,74,N,N,N,N,Chicago White Sox,U.S. Cellular Field,2194378
2010,AL,CLE,CLE,C,69,93,N,N,N,N,Cleveland Indians,Jacobs Field,1394812
2010,AL,DET,DET,C,81,81,N,N,N,N,Detroit Tigers,Comerica Park,2461237
2010,AL,KCA,KCR,C,67,95,N,N,N,N,Kansas City Royals,Kauffman Stadium,1615324
2010,AL,LAA,ANA,W,80,82,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,3250816
2010,AL,MIN,MIN,C,94,68,Y,N,N,N,Minnesota Twins,Target Field,3223640
2010,AL,NYA,NYY,E,95,67,N,Y,N,N,New York Yankees,Yankee Stadium III,3765807
2010,AL,OAK,OAK,W,81,81,N,N,N,N,Oakland Athletics,Oakland-Alameda Country Coliseum,1418391
2010,AL,SEA,SEA,W,61,101,N,N,N,N,Seattle Mariners,Safeco Field,2085488
2010,AL,TBA,TBD,E,96,66,Y,N,N,N,Tampa Bay Rays,Tropicana Field,1843445
2010,AL,TEX,TEX,W,90,72,Y,N,Y,N,Texas Rangers,Rangers Ballpark in Arlington,2505171
2010,AL,TOR,TOR,E,85,77,N,N,N,N,Toronto Blue Jays,Rogers Centre,1625555
2010,NL,ARI,ARI,W,65,97,N,N,N,N,Arizona Diamondbacks,Chase Field,2056941
2010,NL,ATL,ATL,E,91,71,N,Y,N,N,Atlanta Braves,Turner Field,2510119
2010,NL,CHN,CHC,C,75,87,N,N,N,N,Chicago Cubs,Wrigley Field,3062973
2010,NL,CIN,CIN,C,91,71,Y,N,N,N,Cincinnati Reds,Great American Ball Park,2060550
2010,NL,COL,COL,W,83,79,N,N,N,N,Colorado Rockies,Coors Field,2875245
2010,NL,FLO,FLA,E,80,82,N,N,N,N,Florida Marlins,Dolphin Stadium,1535226
2010,NL,HOU,HOU,C,76,86,N,N,N,N,Houston Astros,Minute Maid Park,2331490
2010,NL,LAN,LAD,W,80,82,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,3562320
2010,NL,MIL,MIL,C,77,85,N,N,N,N,Milwaukee Brewers,Miller Park,2776531
2010,NL,NYN,NYM,E,79,83,N,N,N,N,New York Mets,Citi Field,2559738
2010,NL,PHI,PHI,E,97,65,Y,N,N,N,Philadelphia Phillies,Citizens Bank Park,3647249
2010,NL,PIT,PIT,C,57,105,N,N,N,N,Pittsburgh Pirates,PNC Park,1613399
2010,NL,SDN,SDP,W,90,72,N,N,N,N,San Diego Padres,Petco Park,2131774
2010,NL,SFN,SFG,W,92,70,Y,N,Y,Y,San Francisco Giants,AT&T Park,3037443
2010,NL,SLN,STL,C,86,76,N,N,N,N,St. Louis Cardinals,Busch Stadium III,3301218
2010,NL,WAS,WSN,E,69,93,N,N,N,N,Washington Nationals,Nationals Park,1828066
2011,AL,BAL,BAL,E,69,93,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,1755461
2011,AL,BOS,BOS,E,90,72,N,N,N,N,Boston Red Sox,Fenway Park II,3054001
2011,AL,CHA,CHW,C,79,83,N,N,N,N,Chicago White Sox,U.S. Cellular Field,2001117
2011,AL,CLE,CLE,C,80,82,N,N,N,N,Cleveland Indians,Jacobs Field,1840835
2011,AL,DET,DET,C,95,67,Y,N,N,N,Detroit Tigers,Comerica Park,2642045
2011,AL,KCA,KCR,C,71,91,N,N,N,N,Kansas City Royals,Kauffman Stadium,1724450
2011,AL,LAA,ANA,W,86,76,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium,3166321
2011,AL,MIN,MIN,C,63,99,N,N,N,N,Minnesota Twins,Target Field,3168116
2011,AL,NYA,NYY,E,97,65,Y,N,N,N,New York Yankees,Yankee Stadium III,3653680
2011,AL,OAK,OAK,W,74,88,N,N,N,N,Oakland Athletics,Oakland-Alameda Country Coliseum,1476791
2011,AL,SEA,SEA,W,67,95,N,N,N,N,Seattle Mariners,Safeco Field,1939421
2011,AL,TBA,TBD,E,91,71,N,Y,N,N,Tampa Bay Rays,Tropicana Field,1529188
2011,AL,TEX,TEX,W,96,66,Y,N,Y,N,Texas Rangers,Rangers Ballpark in Arlington,2946949
2011,AL,TOR,TOR,E,81,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,1818103
2011,NL,ARI,ARI,W,94,68,Y,N,N,N,Arizona Diamondbacks,Chase Field,2105432
2011,NL,ATL,ATL,E,89,73,N,N,N,N,Atlanta Braves,Turner Field,2372940
2011,NL,CHN,CHC,C,71,91,N,N,N,N,Chicago Cubs,Wrigley Field,3017966
2011,NL,CIN,CIN,C,79,83,N,N,N,N,Cincinnati Reds,Great American Ball Park,2213588
2011,NL,COL,COL,W,73,89,N,N,N,N,Colorado Rockies,Coors Field,2909777
2011,NL,FLO,FLA,E,72,90,N,N,N,N,Florida Marlins,Sun Life Stadium,1477462
2011,NL,HOU,HOU,C,56,106,N,N,N,N,Houston Astros,Minute Maid Park,2067016
2011,NL,LAN,LAD,W,82,79,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,2935139
2011,NL,MIL,MIL,C,96,66,Y,N,N,N,Milwaukee Brewers,Miller Park,3071373
2011,NL,NYN,NYM,E,77,85,N,N,N,N,New York Mets,Citi Field,2352596
2011,NL,PHI,PHI,E,102,60,Y,N,N,N,Philadelphia Phillies,Citizens Bank Park,3680718
2011,NL,PIT,PIT,C,72,90,N,N,N,N,Pittsburgh Pirates,PNC Park,1940429
2011,NL,SDN,SDP,W,71,91,N,N,N,N,San Diego Padres,Petco Park,2143018
2011,NL,SFN,SFG,W,86,76,N,N,N,N,San Francisco Giants,AT&T Park,3387303
2011,NL,SLN,STL,C,90,72,N,Y,Y,Y,St. Louis Cardinals,Busch Stadium III,3093954
2011,NL,WAS,WSN,E,80,81,N,N,N,N,Washington Nationals,Nationals Park,1940478
2012,AL,BAL,BAL,E,93,69,N,Y,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2102240
2012,AL,BOS,BOS,E,69,93,N,N,N,N,Boston Red Sox,Fenway Park II,3043003
2012,AL,CHA,CHW,C,85,77,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1965955
2012,AL,CLE,CLE,C,68,94,N,N,N,N,Cleveland Indians,Progressive Field,1603596
2012,AL,DET,DET,C,88,74,Y,N,Y,N,Detroit Tigers,Comerica Park,3028033
2012,AL,KCA,KCR,C,72,90,N,N,N,N,Kansas City Royals,Kauffman Stadium,1739859
2012,AL,LAA,ANA,W,89,73,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3061770
2012,AL,MIN,MIN,C,66,96,N,N,N,N,Minnesota Twins,Target Field,2776354
2012,AL,NYA,NYY,E,95,67,Y,N,N,N,New York Yankees,Yankee Stadium III,3542406
2012,AL,OAK,OAK,W,94,68,Y,N,N,N,Oakland Athletics,O.co Coliseum,1679013
2012,AL,SEA,SEA,W,75,87,N,N,N,N,Seattle Mariners,Safeco Field,1721920
2012,AL,TBA,TBD,E,90,72,N,N,N,N,Tampa Bay Rays,Tropicana Field,1559681
2012,AL,TEX,TEX,W,93,69,N,Y,N,N,Texas Rangers,Rangers Ballpark in Arlington,3460280
2012,AL,TOR,TOR,E,73,89,N,N,N,N,Toronto Blue Jays,Rogers Centre,2099663
2012,NL,ARI,ARI,W,81,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2177617
2012,NL,ATL,ATL,E,94,68,N,Y,N,N,Atlanta Braves,Turner Field,2420171
2012,NL,CHN,CHC,C,61,101,N,N,N,N,Chicago Cubs,Wrigley Field,2882756
2012,NL,CIN,CIN,C,97,65,Y,N,N,N,Cincinnati Reds,Great American Ball Park,2347251
2012,NL,COL,COL,W,64,98,N,N,N,N,Colorado Rockies,Coors Field,2630458
2012,NL,HOU,HOU,C,55,107,N,N,N,N,Houston Astros,Minute Maid Park,1607733
2012,NL,LAN,LAD,W,86,76,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,3324246
2012,NL,MIA,FLA,E,69,93,N,N,N,N,Miami Marlins,Marlins Park,2219444
2012,NL,MIL,MIL,C,83,79,N,N,N,N,Milwaukee Brewers,Miller Park,2831385
2012,NL,NYN,NYM,E,74,88,N,N,N,N,New York Mets,Citi Field,2242803
2012,NL,PHI,PHI,E,81,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,3565718
2012,NL,PIT,PIT,C,79,83,N,N,N,N,Pittsburgh Pirates,PNC Park,2091918
2012,NL,SDN,SDP,W,76,86,N,N,N,N,San Diego Padres,Petco Park,2123721
2012,NL,SFN,SFG,W,94,68,Y,N,Y,Y,San Francisco Giants,AT&T Park,3377371
2012,NL,SLN,STL,C,88,74,N,Y,N,N,St. Louis Cardinals,Busch Stadium III,3262109
2012,NL,WAS,WSN,E,98,64,Y,N,N,N,Washington Nationals,Nationals Park,2370794
2013,AL,BAL,BAL,E,85,77,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2357561
2013,AL,BOS,BOS,E,97,65,Y,N,Y,Y,Boston Red Sox,Fenway Park II,2833333
2013,AL,CHA,CHW,C,63,99,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1768413
2013,AL,CLE,CLE,C,92,70,N,Y,N,N,Cleveland Indians,Progressive Field,1572926
2013,AL,DET,DET,C,93,69,Y,N,N,N,Detroit Tigers,Comerica Park,3083397
2013,AL,HOU,HOU,W,51,111,N,N,N,N,Houston Astros,Minute Maid Park,1651883
2013,AL,KCA,KCR,C,86,76,N,N,N,N,Kansas City Royals,Kauffman Stadium,1750754
2013,AL,LAA,ANA,W,78,84,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3019505
2013,AL,MIN,MIN,C,66,96,N,N,N,N,Minnesota Twins,Target Field,2477644
2013,AL,NYA,NYY,E,85,77,N,N,N,N,New York Yankees,Yankee Stadium III,3279589
2013,AL,OAK,OAK,W,96,66,Y,N,N,N,Oakland Athletics,O.co Coliseum,1809302
2013,AL,SEA,SEA,W,71,91,N,N,N,N,Seattle Mariners,Safeco Field,1761546
2013,AL,TBA,TBD,E,92,71,N,Y,N,N,Tampa Bay Rays,Tropicana Field,1510300
2013,AL,TEX,TEX,W,91,72,N,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,3178273
2013,AL,TOR,TOR,E,74,88,N,N,N,N,Toronto Blue Jays,Rogers Centre,2536562
2013,NL,ARI,ARI,W,81,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2134795
2013,NL,ATL,ATL,E,96,66,Y,N,N,N,Atlanta Braves,Turner Field,2548679
2013,NL,CHN,CHC,C,66,96,N,N,N,N,Chicago Cubs,Wrigley Field,2642682
2013,NL,CIN,CIN,C,90,72,N,Y,N,N,Cincinnati Reds,Great American Ball Park,2534369
2013,NL,COL,COL,W,74,88,N,N,N,N,Colorado Rockies,Coors Field,2793828
2013,NL,LAN,LAD,W,92,70,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3743527
2013,NL,MIA,FLA,E,62,100,N,N,N,N,Miami Marlins,Marlins Park,1586322
2013,NL,MIL,MIL,C,74,88,N,N,N,N,Milwaukee Brewers,Miller Park,2531105
2013,NL,NYN,NYM,E,74,88,N,N,N,N,New York Mets,Citi Field,2135657
2013,NL,PHI,PHI,E,73,89,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,3012403
2013,NL,PIT,PIT,C,94,68,N,Y,N,N,Pittsburgh Pirates,PNC Park,2256862
2013,NL,SDN,SDP,W,76,86,N,N,N,N,San Diego Padres,Petco Park,2166691
2013,NL,SFN,SFG,W,76,86,N,N,N,N,San Francisco Giants,AT&T Park,3326796
2013,NL,SLN,STL,C,97,65,Y,N,Y,N,St. Louis Cardinals,Busch Stadium III,3369769
2013,NL,WAS,WSN,E,86,76,N,N,N,N,Washington Nationals,Nationals Park,2652422
2014,AL,BAL,BAL,E,96,66,Y,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2464473
2014,AL,BOS,BOS,E,71,91,N,N,N,N,Boston Red Sox,Fenway Park II,2956089
2014,AL,CHA,CHW,C,73,89,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1650821
2014,AL,CLE,CLE,C,85,77,N,N,N,N,Cleveland Indians,Progressive Field,1437393
2014,AL,DET,DET,C,90,72,Y,N,N,N,Detroit Tigers,Comerica Park,2917209
2014,AL,HOU,HOU,W,70,92,N,N,N,N,Houston Astros,Minute Maid Park,1751829
2014,AL,KCA,KCR,C,89,73,N,Y,Y,N,Kansas City Royals,Kauffman Stadium,1956482
2014,AL,LAA,ANA,W,98,64,Y,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3095935
2014,AL,MIN,MIN,C,70,92,N,N,N,N,Minnesota Twins,Target Field,2250606
2014,AL,NYA,NYY,E,84,78,N,N,N,N,New York Yankees,Yankee Stadium III,3401624
2014,AL,OAK,OAK,W,88,74,N,Y,N,N,Oakland Athletics,O.co Coliseum,2003628
2014,AL,SEA,SEA,W,87,75,N,N,N,N,Seattle Mariners,Safeco Field,2064334
2014,AL,TBA,TBD,E,77,85,N,N,N,N,Tampa Bay Rays,Tropicana Field,1446464
2014,AL,TEX,TEX,W,67,95,N,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,2718733
2014,AL,TOR,TOR,E,83,79,N,N,N,N,Toronto Blue Jays,Rogers Centre,2375525
2014,NL,ARI,ARI,W,64,98,N,N,N,N,Arizona Diamondbacks,Chase Field,2073730
2014,NL,ATL,ATL,E,79,83,N,N,N,N,Atlanta Braves,Turner Field,2354305
2014,NL,CHN,CHC,C,73,89,N,N,N,N,Chicago Cubs,Wrigley Field,2652113
2014,NL,CIN,CIN,C,76,86,N,N,N,N,Cincinnati Reds,Great American Ball Park,2476664
2014,NL,COL,COL,W,66,96,N,N,N,N,Colorado Rockies,Coors Field,2680329
2014,NL,LAN,LAD,W,94,68,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3782337
2014,NL,MIA,FLA,E,77,85,N,N,N,N,Miami Marlins,Marlins Park,1732283
2014,NL,MIL,MIL,C,82,80,N,N,N,N,Milwaukee Brewers,Miller Park,2797384
2014,NL,NYN,NYM,E,79,83,N,N,N,N,New York Mets,Citi Field,2148808
2014,NL,PHI,PHI,E,73,89,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,2423852
2014,NL,PIT,PIT,C,88,74,N,Y,N,N,Pittsburgh Pirates,PNC Park,2442564
2014,NL,SDN,SDP,W,77,85,N,N,N,N,San Diego Padres,Petco Park,2195373
2014,NL,SFN,SFG,W,88,74,N,Y,Y,Y,San Francisco Giants,AT&T Park,3368697
2014,NL,SLN,STL,C,90,72,Y,N,N,N,St. Louis Cardinals,Busch Stadium III,3540649
2014,NL,WAS,WSN,E,96,66,Y,N,N,N,Washington Nationals,Nationals Park,2579389
2015,AL,BAL,BAL,E,81,81,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2281202
2015,AL,BOS,BOS,E,78,84,N,N,N,N,Boston Red Sox,Fenway Park II,2880694
2015,AL,CHA,CHW,C,76,86,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1755810
2015,AL,CLE,CLE,C,81,80,N,N,N,N,Cleveland Indians,Progressive Field,1388905
2015,AL,DET,DET,C,74,87,N,N,N,N,Detroit Tigers,Comerica Park,2726048
2015,AL,HOU,HOU,W,86,76,N,Y,N,N,Houston Astros,Minute Maid Park,2153585
2015,AL,KCA,KCR,C,95,67,Y,N,Y,Y,Kansas City Royals,Kauffman Stadium,2708549
2015,AL,LAA,ANA,W,85,77,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3012765
2015,AL,MIN,MIN,C,83,79,N,N,N,N,Minnesota Twins,Target Field,2220054
2015,AL,NYA,NYY,E,87,75,N,Y,N,N,New York Yankees,Yankee Stadium III,3193795
2015,AL,OAK,OAK,W,68,94,N,N,N,N,Oakland Athletics,O.co Coliseum,1768175
2015,AL,SEA,SEA,W,76,86,N,N,N,N,Seattle Mariners,Safeco Field,2193581
2015,AL,TBA,TBD,E,80,82,N,N,N,N,Tampa Bay Rays,Tropicana Field,1287054
2015,AL,TEX,TEX,W,88,74,Y,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,2491875
2015,AL,TOR,TOR,E,93,69,Y,N,N,N,Toronto Blue Jays,Rogers Centre,2794891
2015,NL,ARI,ARI,W,79,83,N,N,N,N,Arizona Diamondbacks,Chase Field,2080145
2015,NL,ATL,ATL,E,67,95,N,N,N,N,Atlanta Braves,Turner Field,2001392
2015,NL,CHN,CHC,C,97,65,N,Y,N,N,Chicago Cubs,Wrigley Field,2959812
2015,NL,CIN,CIN,C,64,98,N,N,N,N,Cincinnati Reds,Great American Ball Park,2419506
2015,NL,COL,COL,W,68,94,N,N,N,N,Colorado Rockies,Coors Field,2506789
2015,NL,LAN,LAD,W,92,70,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3764815
2015,NL,MIA,FLA,E,71,91,N,N,N,N,Miami Marlins,Marlins Park,1752235
2015,NL,MIL,MIL,C,68,94,N,N,N,N,Milwaukee Brewers,Miller Park,2542558
2015,NL,NYN,NYM,E,90,72,Y,N,Y,N,New York Mets,Citi Field,2569753
2015,NL,PHI,PHI,E,63,99,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,1831080
2015,NL,PIT,PIT,C,98,64,N,Y,N,N,Pittsburgh Pirates,PNC Park,2498596
2015,NL,SDN,SDP,W,74,88,N,N,N,N,San Diego Padres,Petco Park,2459742
2015,NL,SFN,SFG,W,84,78,N,N,N,N,San Francisco Giants,AT&T Park,3375882
2015,NL,SLN,STL,C,100,62,Y,N,N,N,St. Louis Cardinals,Busch Stadium III,3520889
2015,NL,WAS,WSN,E,83,79,N,N,N,N,Washington Nationals,Nationals Park,2619843
