geo,time,child_mortality_0_5_year_olds_dying_per_1000_born
idn,1921,423.1
idn,1922,421.9
idn,1923,420.7
idn,1924,419.5
idn,1925,418.3
idn,1926,417.2
idn,1927,416
idn,1928,408.6
idn,1929,401.2
idn,1930,394
idn,1931,386.9
idn,1932,379.9
idn,1933,372.9
idn,1934,366.1
idn,1935,359.3
idn,1936,352.7
idn,1937,346.1
idn,1938,361.9
idn,1939,378
idn,1940,394.7
idn,1941,411.8
idn,1942,397.3
idn,1943,383.3
idn,1944,369.8
idn,1945,356.7
idn,1946,344.1
idn,1947,332
idn,1948,320.3
idn,1949,309
idn,1950,298.1
idn,1951,287.6
idn,1952,279.4
idn,1953,271.5
idn,1954,263.7
idn,1955,256.1
idn,1956,248.8
idn,1957,241.7
idn,1958,234.9
idn,1959,228.5
idn,1960,222.4
idn,1961,216.5
idn,1962,210.7
idn,1963,205.1
idn,1964,199.5
idn,1965,193.9
idn,1966,188.2
idn,1967,182.5
idn,1968,176.8
idn,1969,171.1
idn,1970,165.6
idn,1971,160.3
idn,1972,155.1
idn,1973,150.1
idn,1974,145.3
idn,1975,140.8
idn,1976,136.5
idn,1977,132.4
idn,1978,128.5
idn,1979,124.8
idn,1980,121.1
idn,1981,117.5
idn,1982,113.9
idn,1983,110.3
idn,1984,106.7
idn,1985,103.1
idn,1986,99.5
idn,1987,95.9
idn,1988,92.2
idn,1989,88.4
idn,1990,84.7
idn,1991,80.9
idn,1992,77.1
idn,1993,73.6
idn,1994,70.1
idn,1995,66.7
idn,1996,63.6
idn,1997,60.5
idn,1998,57.6
idn,1999,54.9
idn,2000,52.3
idn,2001,49.8
idn,2002,47.6
idn,2003,45.4
idn,2004,49.3
idn,2005,41.4
idn,2006,39.6
idn,2007,37.9
idn,2008,36.2
idn,2009,34.7
idn,2010,33.1
idn,2011,31.7
idn,2012,30.4
idn,2013,29.3
idn,2014,28.2
idn,2015,27.2
irn,1800,506.4
irn,1801,506.4
irn,1802,506.4
irn,1803,506.4
irn,1804,506.4
irn,1805,506.4
irn,1806,506.4
irn,1807,506.4
irn,1808,506.4
irn,1809,506.4
irn,1810,506.4
irn,1811,506.4
irn,1812,506.4
irn,1813,506.4
irn,1814,506.4
irn,1815,506.4
irn,1816,506.4
irn,1817,506.4
irn,1818,506.4
irn,1819,506.4
irn,1820,506.4
irn,1821,506.4
irn,1822,506.4
irn,1823,506.4
irn,1824,506.4
irn,1825,506.4
irn,1826,506.4
irn,1827,506.4
irn,1828,506.4
irn,1829,506.4
irn,1830,506.4
irn,1831,506.4
irn,1832,506.4
irn,1833,506.4
irn,1834,506.4
irn,1835,506.4
irn,1836,506.4
irn,1837,506.4
irn,1838,506.4
irn,1839,506.4
irn,1840,506.4
irn,1841,506.4
irn,1842,506.4
irn,1843,506.4
irn,1844,506.4
irn,1845,506.4
irn,1846,506.4
irn,1847,506.4
irn,1848,506.4
irn,1849,506.4
irn,1850,506.4
irn,1851,506.4
irn,1852,506.4
irn,1853,506.4
irn,1854,506.4
irn,1855,506.4
irn,1856,506.4
irn,1857,506.4
irn,1858,506.4
irn,1859,506.4
irn,1860,506.4
irn,1861,506.4
irn,1862,506.4
irn,1863,506.4
irn,1864,506.4
irn,1865,506.4
irn,1866,506.4
irn,1867,506.4
irn,1868,506.4
irn,1869,506.4
irn,1870,506.4
irn,1871,506.4
irn,1872,506.4
irn,1873,506.4
irn,1874,506.4
irn,1875,506.4
irn,1876,506.4
irn,1877,506.4
irn,1878,506.4
irn,1879,506.4
irn,1880,506.4
irn,1881,506.4
irn,1882,506.4
irn,1883,506.4
irn,1884,506.4
irn,1885,506.4
irn,1886,506.4
irn,1887,506.4
irn,1888,506.4
irn,1889,506.4
irn,1890,506.4
irn,1891,506.4
irn,1892,506.4
irn,1893,506.4
irn,1894,506.4
irn,1895,506.3
irn,1896,506.2
irn,1897,506.1
irn,1898,505.9
irn,1899,505.6
irn,1900,505.3
irn,1901,504.8
irn,1902,504.3
irn,1903,503.7
irn,1904,503.1
irn,1905,502.3
irn,1906,501.5
irn,1907,500.6
irn,1908,499.6
irn,1909,498.5
irn,1910,497.4
irn,1911,496.3
irn,1912,495.1
irn,1913,493.9
irn,1914,492.7
irn,1915,491.5
irn,1916,490.3
irn,1917,489.1
irn,1918,488
irn,1919,486.8
irn,1920,485.6
irn,1921,484.4
irn,1922,483.2
irn,1923,482
irn,1924,480.8
irn,1925,479.6
irn,1926,478.4
irn,1927,477.3
irn,1928,476.1
irn,1929,474.9
irn,1930,473.7
irn,1931,472.5
irn,1932,470
irn,1933,467.5
irn,1934,465
irn,1935,462.5
irn,1936,460
irn,1937,457.5
irn,1938,455
irn,1939,452.5
irn,1940,450.1
irn,1941,429.3
irn,1942,409.5
irn,1943,391.6
irn,1944,373.1
irn,1945,355.4
irn,1946,338.3
irn,1947,321.8
irn,1948,305.9
irn,1949,306.7
irn,1950,307.4
irn,1951,308.1
irn,1952,308.8
irn,1953,309.6
irn,1954,310.3
irn,1955,311
irn,1956,311.7
irn,1957,312.4
irn,1958,313.1
irn,1959,306.6
irn,1960,300.1
irn,1961,293.8
irn,1962,287.6
irn,1963,281.6
irn,1964,275.6
irn,1965,269.9
irn,1966,264.2
irn,1967,258.6
irn,1968,238.3
irn,1969,219.5
irn,1970,202.2
irn,1971,186.6
irn,1972,178.2
irn,1973,170.2
irn,1974,162
irn,1975,153.7
irn,1976,145.2
irn,1977,136.4
irn,1978,127.4
irn,1979,118.5
irn,1980,109.9
irn,1981,101.9
irn,1982,94.6
irn,1983,88.2
irn,1984,82.5
irn,1985,77.4
irn,1986,72.8
irn,1987,68.5
irn,1988,64.5
irn,1989,60.8
irn,1990,57.5
irn,1991,54.5
irn,1992,51.9
irn,1993,49.6
irn,1994,47.4
irn,1995,45.3
irn,1996,43.2
irn,1997,41.1
irn,1998,38.9
irn,1999,36.8
irn,2000,34.7
irn,2001,32.7
irn,2002,30.8
irn,2003,29
irn,2004,27.3
irn,2005,25.7
irn,2006,24.2
irn,2007,22.8
irn,2008,21.4
irn,2009,20.2
irn,2010,19.2
irn,2011,18.3
irn,2012,17.5
irn,2013,16.8
irn,2014,16.1
irn,2015,15.5
irq,1800,427.9
irq,1801,427.9
irq,1802,427.9
irq,1803,427.9
irq,1804,427.9
irq,1805,427.9
irq,1806,427.9
irq,1807,427.9
irq,1808,427.9
irq,1809,427.9
irq,1810,427.9
irq,1811,427.9
irq,1812,427.9
irq,1813,427.9
irq,1814,427.9
irq,1815,427.9
irq,1816,427.9
irq,1817,427.9
irq,1818,427.9
irq,1819,427.9
irq,1820,427.9
irq,1821,427.9
irq,1822,427.9
irq,1823,427.9
irq,1824,427.9
irq,1825,427.9
irq,1826,427.9
irq,1827,427.9
irq,1828,427.9
irq,1829,427.9
irq,1830,427.9
irq,1831,427.9
irq,1832,427.9
irq,1833,427.9
irq,1834,427.9
irq,1835,427.9
irq,1836,427.9
irq,1837,427.9
irq,1838,427.9
irq,1839,427.9
irq,1840,427.9
irq,1841,427.9
irq,1842,427.9
irq,1843,427.9
irq,1844,427.9
irq,1845,427.9
irq,1846,427.9
irq,1847,427.9
irq,1848,427.9
irq,1849,427.9
irq,1850,427.9
irq,1851,427.9
irq,1852,427.9
irq,1853,427.9
irq,1854,427.9
irq,1855,427.9
irq,1856,427.9
irq,1857,427.9
irq,1858,427.9
irq,1859,427.9
irq,1860,427.9
irq,1861,427.9
irq,1862,427.9
irq,1863,427.9
irq,1864,427.9
irq,1865,427.9
irq,1866,427.9
irq,1867,427.9
irq,1868,427.9
irq,1869,427.9
irq,1870,427.9
irq,1871,427.9
irq,1872,427.9
irq,1873,427.9
irq,1874,427.9
irq,1875,427.9
irq,1876,427.9
irq,1877,427.9
irq,1878,427.9
irq,1879,427.9
irq,1880,427.9
irq,1881,427.9
irq,1882,427.9
irq,1883,427.9
irq,1884,427.9
irq,1885,427.9
irq,1886,427.9
irq,1887,427.9
irq,1888,427.9
irq,1889,427.9
irq,1890,427.9
irq,1891,427.9
irq,1892,427.9
irq,1893,427.9
irq,1894,427.8
irq,1895,427.8
irq,1896,427.7
irq,1897,427.6
irq,1898,427.5
irq,1899,427.2
irq,1900,426.9
irq,1901,426.6
irq,1902,426.1
irq,1903,425.6
irq,1904,425.1
irq,1905,424.4
irq,1906,423.7
irq,1907,422.9
irq,1908,422.1
irq,1909,421.2
irq,1910,420.3
irq,1911,419.3
irq,1912,418.3
irq,1913,417.3
irq,1914,416.3
irq,1915,415.3
irq,1916,414.2
irq,1917,413.2
irq,1918,412.2
irq,1919,411.2
irq,1920,410.2
irq,1921,409.2
irq,1922,408.2
irq,1923,407.2
irq,1924,406.1
irq,1925,405.1
irq,1926,404.1
irq,1927,403.1
irq,1928,402.1
irq,1929,401.1
irq,1930,400.1
irq,1931,399.1
irq,1932,398.1
irq,1933,397
irq,1934,396
irq,1935,395
irq,1936,394
irq,1937,393
irq,1938,392
irq,1939,391
irq,1940,390
irq,1941,387.3
irq,1942,577.9
irq,1943,545.3
irq,1944,515.2
irq,1945,486.5
irq,1946,459.8
irq,1947,434.4
irq,1948,410.2
irq,1949,386.8
irq,1950,364.3
irq,1951,343.1
irq,1952,322.4
irq,1953,303.1
irq,1954,284.5
irq,1955,267
irq,1956,250.6
irq,1957,235.3
irq,1958,221.1
irq,1959,207.9
irq,1960,195.7
irq,1961,184.5
irq,1962,174.2
irq,1963,164.6
irq,1964,155.8
irq,1965,147.7
irq,1966,140.1
irq,1967,133.2
irq,1968,126.7
irq,1969,120.6
irq,1970,115
irq,1971,109.7
irq,1972,104.7
irq,1973,99.8
irq,1974,95.2
irq,1975,90.8
irq,1976,86.8
irq,1977,83
irq,1978,79.5
irq,1979,76.3
irq,1980,73.3
irq,1981,70.6
irq,1982,68
irq,1983,65.7
irq,1984,63.6
irq,1985,61.6
irq,1986,59.7
irq,1987,58.1
irq,1988,56.6
irq,1989,55.3
irq,1990,54.1
irq,1991,53
irq,1992,51.9
irq,1993,51
irq,1994,50
irq,1995,49.1
irq,1996,48.2
irq,1997,47.4
irq,1998,46.5
irq,1999,45.6
irq,2000,44.7
irq,2001,43.8
irq,2002,43
irq,2003,42.3
irq,2004,41.5
irq,2005,40.7
irq,2006,39.9
irq,2007,39.1
irq,2008,38.3
irq,2009,37.5
irq,2010,36.6
irq,2011,35.7
irq,2012,34.8
irq,2013,33.9
irq,2014,32.9
irq,2015,32
irl,1800,348.2
irl,1801,348.2
irl,1802,348.2
irl,1803,348.2
irl,1804,348.2
irl,1805,348.2
irl,1806,348.2
irl,1807,348.2
irl,1808,348.2
irl,1809,348.2
irl,1810,348.2
irl,1811,348.2
irl,1812,348.2
irl,1813,348.2
irl,1814,348.2
irl,1815,348.2
irl,1816,348.2
irl,1817,348.2
irl,1818,348.2
irl,1819,348.2
irl,1820,348.2
irl,1821,348.2
irl,1822,348.2
irl,1823,348.2
irl,1824,348.2
irl,1825,348.2
irl,1826,348.2
irl,1827,348.2
irl,1828,348.2
irl,1829,348.2
irl,1830,348.2
irl,1831,348.2
irl,1832,348.2
irl,1833,348.2
irl,1834,348.2
irl,1835,348.2
irl,1836,348.2
irl,1837,348.2
irl,1838,348.2
irl,1839,348.2
irl,1840,348.2
irl,1841,348.2
irl,1842,348.2
irl,1843,348.2
irl,1844,348.2
irl,1845,348.2
irl,1846,515.4
irl,1847,443.8
irl,1848,587.1
irl,1849,597.6
irl,1850,380
irl,1851,348.2
irl,1852,348.2
irl,1853,348.2
irl,1854,348.2
irl,1855,319.1
irl,1856,292.5
irl,1857,268.1
irl,1858,245.7
irl,1859,225.2
irl,1860,206.4
irl,1861,189.1
irl,1862,173.3
irl,1863,158.9
irl,1864,145.6
irl,1865,145.6
irl,1866,138.4
irl,1867,143.8
irl,1868,140.2
irl,1869,136.6
irl,1870,140.2
irl,1871,133
irl,1872,143.8
irl,1873,142
irl,1874,138.4
irl,1875,140.2
irl,1876,138.4
irl,1877,134.8
irl,1878,143.8
irl,1879,151.1
irl,1880,171.6
irl,1881,133
irl,1882,140.2
irl,1883,145.6
irl,1884,134.8
irl,1885,140.2
irl,1886,138.4
irl,1887,140.2
irl,1888,143.8
irl,1889,138.4
irl,1890,140.2
irl,1891,140.2
irl,1892,158.5
irl,1893,152.9
irl,1894,152.9
irl,1895,156.7
irl,1896,140.2
irl,1897,165.9
irl,1898,167.8
irl,1899,164.1
irl,1900,165.9
irl,1901,151.1
irl,1902,149.3
irl,1903,142
irl,1904,149.3
irl,1905,140.2
irl,1906,136.6
irl,1907,134.8
irl,1908,143.8
irl,1909,134.8
irl,1910,140.2
irl,1911,138.3
irl,1912,124.1
irl,1913,143.8
irl,1914,125.9
irl,1915,134.7
irl,1916,118.9
irl,1917,127.6
irl,1918,124.1
irl,1919,127.6
irl,1920,118.8
irl,1921,106.4
irl,1922,95.19
irl,1923,90.34
irl,1924,100.1
irl,1925,93.53
irl,1926,103.5
irl,1927,98.44
irl,1928,93.52
irl,1929,96.79
irl,1930,93.51
irl,1931,95.15
irl,1932,100.1
irl,1933,88.7
irl,1934,85.64
irl,1935,93.49
irl,1936,103.4
irl,1937,101.7
irl,1938,91.87
irl,1939,90.28
irl,1940,90.28
irl,1941,103.4
irl,1942,95.1
irl,1943,118.7
irl,1944,111.8
irl,1945,98.36
irl,1946,88.64
irl,1947,93.44
irl,1948,59.2
irl,1949,56.5
irl,1950,54.2
irl,1951,51.9
irl,1952,49.5
irl,1953,47.1
irl,1954,44.9
irl,1955,43
irl,1956,41.3
irl,1957,39.7
irl,1958,38.2
irl,1959,36.8
irl,1960,35.3
irl,1961,33.9
irl,1962,32.5
irl,1963,31.3
irl,1964,30.1
irl,1965,28.6
irl,1966,27
irl,1967,25.5
irl,1968,24.1
irl,1969,23
irl,1970,22.2
irl,1971,21.7
irl,1972,21.4
irl,1973,21.1
irl,1974,20.6
irl,1975,20
irl,1976,19.1
irl,1977,18
irl,1978,16.8
irl,1979,15.5
irl,1980,14.3
irl,1981,13.3
irl,1982,12.4
irl,1983,11.7
irl,1984,11.1
irl,1985,10.7
irl,1986,10.4
irl,1987,10.1
irl,1988,9.9
irl,1989,9.6
irl,1990,9.2
irl,1991,8.6
irl,1992,8.1
irl,1993,7.7
irl,1994,7.4
irl,1995,7.3
irl,1996,7.3
irl,1997,7.3
irl,1998,7.3
irl,1999,7.3
irl,2000,7.1
irl,2001,6.9
irl,2002,6.5
irl,2003,6.1
irl,2004,5.6
irl,2005,5.2
irl,2006,4.9
irl,2007,4.6
irl,2008,4.5
irl,2009,4.3
irl,2010,4.2
irl,2011,4.1
irl,2012,4
irl,2013,3.8
irl,2014,3.7
irl,2015,3.6
isr,1800,448
isr,1801,448
isr,1802,448
isr,1803,448
isr,1804,448
isr,1805,447.9
isr,1806,447.9
isr,1807,447.9
isr,1808,447.9
isr,1809,447.9
isr,1810,447.9
isr,1811,447.9
isr,1812,447.9
isr,1813,447.9
isr,1814,447.9
isr,1815,447.9
isr,1816,447.8
isr,1817,447.8
isr,1818,447.8
isr,1819,447.8
isr,1820,447.8
isr,1821,447.8
isr,1822,447.8
isr,1823,447.8
isr,1824,447.8
isr,1825,447.8
isr,1826,447.8
isr,1827,447.7
isr,1828,447.7
isr,1829,447.7
isr,1830,447.7
isr,1831,447.7
isr,1832,447.7
isr,1833,447.7
isr,1834,447.7
isr,1835,447.7
isr,1836,447.6
isr,1837,447.6
isr,1838,447.6
isr,1839,447.6
isr,1840,447.6
isr,1841,447.6
isr,1842,447.6
isr,1843,447.6
isr,1844,447.6
isr,1845,447.6
isr,1846,447.6
isr,1847,447.5
isr,1848,447.5
isr,1849,447.5
isr,1850,447.5
isr,1851,447.5
isr,1852,447.5
isr,1853,447.5
isr,1854,447.5
isr,1855,447.5
isr,1856,447.5
isr,1857,447.4
isr,1858,447.4
isr,1859,447.4
isr,1860,447.4
isr,1861,447.4
isr,1862,447.4
isr,1863,447.4
isr,1864,447.4
isr,1865,447.4
isr,1866,447.4
isr,1867,447.4
isr,1868,447.3
isr,1869,447.3
isr,1870,447.3
isr,1871,447.3
isr,1872,447.3
isr,1873,447.3
isr,1874,447.3
isr,1875,447.3
isr,1876,447.3
isr,1877,447.2
isr,1878,447.2
isr,1879,447.2
isr,1880,447.2
isr,1881,447.2
isr,1882,447.2
isr,1883,447.2
isr,1884,447.2
isr,1885,447.2
isr,1886,447.2
isr,1887,447.2
isr,1888,447.1
isr,1889,447.1
isr,1890,447.1
isr,1891,447.1
isr,1892,447.1
isr,1893,447.1
isr,1894,447.1
isr,1895,447.1
isr,1896,447.1
isr,1897,447.1
isr,1898,447.1
isr,1899,447
isr,1900,447
isr,1901,433.9
isr,1902,421.1
isr,1903,408.7
isr,1904,396.6
isr,1905,384.9
isr,1906,373.6
isr,1907,362.6
isr,1908,351.9
isr,1909,341.5
isr,1910,331.4
isr,1911,321.7
isr,1912,312.2
isr,1913,303
isr,1914,294.1
isr,1915,285.4
isr,1916,277
isr,1917,268.8
isr,1918,260.9
isr,1919,253.2
isr,1920,245.7
isr,1921,238.5
isr,1922,231.5
isr,1923,197.8
isr,1924,160.4
isr,1925,209.1
isr,1926,164.1
isr,1927,177.2
isr,1928,142
isr,1929,131.2
isr,1930,95.24
isr,1931,117.2
isr,1932,124.1
isr,1933,115.4
isr,1934,110.3
isr,1935,87.2
isr,1936,95.26
isr,1937,76.59
isr,1938,79.71
isr,1939,71.93
isr,1940,79.72
isr,1941,75.06
isr,1942,78.17
isr,1943,56.91
isr,1944,45.53
isr,1945,45.53
isr,1946,40.1
isr,1947,37.36
isr,1948,45.54
isr,1949,68.92
isr,1950,61.37
isr,1951,52.61
isr,1952,55.51
isr,1953,51.17
isr,1954,49.76
isr,1955,46.95
isr,1956,51.19
isr,1957,49.77
isr,1958,44.2
isr,1959,40.15
isr,1960,40.15
isr,1961,38.92
isr,1962,37.73
isr,1963,36.58
isr,1964,35.46
isr,1965,34.37
isr,1966,33.32
isr,1967,32.3
isr,1968,31.32
isr,1969,30.36
isr,1970,29.43
isr,1971,29.32
isr,1972,29.21
isr,1973,29.1
isr,1974,29.2
isr,1975,26.2
isr,1976,23.8
isr,1977,21.8
isr,1978,20.2
isr,1979,19
isr,1980,18
isr,1981,17.3
isr,1982,16.6
isr,1983,16
isr,1984,15.2
isr,1985,14.4
isr,1986,13.7
isr,1987,13.1
isr,1988,12.5
isr,1989,12.1
isr,1990,11.6
isr,1991,11.1
isr,1992,10.5
isr,1993,9.9
isr,1994,9.2
isr,1995,8.7
isr,1996,8.2
isr,1997,7.8
isr,1998,7.5
isr,1999,7.2
isr,2000,6.9
isr,2001,6.6
isr,2002,6.4
isr,2003,6.1
isr,2004,5.8
isr,2005,5.6
isr,2006,5.3
isr,2007,5.1
isr,2008,4.9
isr,2009,4.7
isr,2010,4.6
isr,2011,4.4
isr,2012,4.3
isr,2013,4.2
isr,2014,4.1
isr,2015,4
ita,1800,457.4
ita,1801,457.4
ita,1802,457.4
ita,1803,457.4
ita,1804,457.4
ita,1805,456.1
ita,1806,456.1
ita,1807,456.1
ita,1808,456.1
ita,1809,456.1
ita,1810,456.1
ita,1811,456.1
ita,1812,456.1
ita,1813,456.1
ita,1814,456.1
ita,1815,454.7
ita,1816,454.7
ita,1817,454.7
ita,1818,454.7
ita,1819,454.7
ita,1820,454.7
ita,1821,454.7
ita,1822,454.7
ita,1823,454.7
ita,1824,454.7
ita,1825,454.7
ita,1826,453.3
ita,1827,453.3
ita,1828,453.3
ita,1829,453.3
ita,1830,453.3
ita,1831,453.3
ita,1832,453.3
ita,1833,453.3
ita,1834,453.3
ita,1835,453.3
ita,1836,452
ita,1837,452
ita,1838,452
ita,1839,452
ita,1840,452
ita,1841,452
ita,1842,452
ita,1843,452
ita,1844,452
ita,1845,452
ita,1846,452
ita,1847,450.6
ita,1848,450.6
ita,1849,450.6
ita,1850,450.6
ita,1851,450.6
ita,1852,450.6
ita,1853,450.6
ita,1854,450.6
ita,1855,450.6
ita,1856,450.6
ita,1857,450.6
ita,1858,449.2
ita,1859,449.2
ita,1860,449.2
ita,1861,449.2
ita,1862,449.2
ita,1863,448.8
ita,1864,448.4
ita,1865,448
ita,1866,447.6
ita,1867,447.1
ita,1868,446.7
ita,1869,446.3
ita,1870,445.9
ita,1871,445.4
ita,1872,445
ita,1873,409.9
ita,1874,405.4
ita,1875,404.2
ita,1876,377.6
ita,1877,366.6
ita,1878,370.9
ita,1879,373.2
ita,1880,386.5
ita,1881,385.8
ita,1882,391.1
ita,1883,374.9
ita,1884,351.3
ita,1885,356.5
ita,1886,365.4
ita,1887,358.6
ita,1888,348.4
ita,1889,329.1
ita,1890,332.9
ita,1891,336.4
ita,1892,323.9
ita,1893,316.5
ita,1894,316.2
ita,1895,322.3
ita,1896,308.5
ita,1897,282.4
ita,1898,290.6
ita,1899,272.9
ita,1900,296.6
ita,1901,277
ita,1902,292
ita,1903,280
ita,1904,268.4
ita,1905,273
ita,1906,266
ita,1907,254.7
ita,1908,275.9
ita,1909,261.5
ita,1910,243.4
ita,1911,260.1
ita,1912,221.5
ita,1913,228.9
ita,1914,209.5
ita,1915,245.7
ita,1916,255.2
ita,1917,233.5
ita,1918,355
ita,1919,242.9
ita,1920,243.5
ita,1921,219.9
ita,1922,205.5
ita,1923,198.2
ita,1924,190
ita,1925,192.1
ita,1926,200.9
ita,1927,185.7
ita,1928,185.2
ita,1929,185.9
ita,1930,165.9
ita,1931,164.8
ita,1932,163.4
ita,1933,149.9
ita,1934,148.3
ita,1935,150.6
ita,1936,145.3
ita,1937,161.6
ita,1938,157.2
ita,1939,140.4
ita,1940,142.1
ita,1941,153.1
ita,1942,153.8
ita,1943,157.2
ita,1944,137.1
ita,1945,141.5
ita,1946,138.1
ita,1947,112.4
ita,1948,94.75
ita,1949,93.54
ita,1950,89.1
ita,1951,81.8
ita,1952,75.4
ita,1953,69.8
ita,1954,65.2
ita,1955,61.7
ita,1956,59.3
ita,1957,57.5
ita,1958,55.8
ita,1959,53.9
ita,1960,52
ita,1961,49.9
ita,1962,47.7
ita,1963,45.4
ita,1964,43.1
ita,1965,41
ita,1966,39.3
ita,1967,37.8
ita,1968,36.4
ita,1969,35.1
ita,1970,33.6
ita,1971,31.9
ita,1972,29.9
ita,1973,27.6
ita,1974,25.3
ita,1975,23.1
ita,1976,21.1
ita,1977,19.5
ita,1978,18.1
ita,1979,17
ita,1980,16.1
ita,1981,15.2
ita,1982,14.3
ita,1983,13.5
ita,1984,12.7
ita,1985,12
ita,1986,11.3
ita,1987,10.8
ita,1988,10.4
ita,1989,10
ita,1990,9.6
ita,1991,9.3
ita,1992,8.9
ita,1993,8.5
ita,1994,8
ita,1995,7.5
ita,1996,7
ita,1997,6.6
ita,1998,6.2
ita,1999,5.9
ita,2000,5.5
ita,2001,5.2
ita,2002,5
ita,2003,4.7
ita,2004,4.5
ita,2005,4.4
ita,2006,4.3
ita,2007,4.2
ita,2008,4.1
ita,2009,4.1
ita,2010,4
ita,2011,3.9
ita,2012,3.7
ita,2013,3.6
ita,2014,3.5
ita,2015,3.4
jam,1800,389.8
jam,1801,389.8
jam,1802,389.8
jam,1803,389.8
jam,1804,389.8
jam,1805,389.8
jam,1806,389.8
jam,1807,389.8
jam,1808,389.8
jam,1809,389.8
jam,1810,389.8
jam,1811,389.8
jam,1812,389.8
jam,1813,389.8
jam,1814,389.8
jam,1815,389.8
jam,1816,389.8
jam,1817,389.8
jam,1818,389.8
jam,1819,389.8
jam,1820,389.8
jam,1821,389.8
jam,1822,389.8
jam,1823,389.8
jam,1824,389.8
jam,1825,389.8
jam,1826,389.8
jam,1827,389.8
jam,1828,389.8
jam,1829,389.8
jam,1830,389.8
jam,1831,389.8
jam,1832,389.8
jam,1833,389.8
jam,1834,389.8
jam,1835,389.8
jam,1836,389.8
jam,1837,389.8
jam,1838,389.8
jam,1839,389.8
jam,1840,389.8
jam,1841,389.8
jam,1842,389.8
jam,1843,389.8
jam,1844,389.8
jam,1845,389.8
jam,1846,389.8
jam,1847,389.8
jam,1848,389.8
jam,1849,389.8
jam,1850,389.8
jam,1851,389.8
jam,1852,389.8
jam,1853,389.8
jam,1854,389.8
jam,1855,389.8
jam,1856,389.8
jam,1857,389.8
jam,1858,389.8
jam,1859,389.8
jam,1860,389.8
jam,1861,389.8
jam,1862,389.8
jam,1863,389.8
jam,1864,389.8
jam,1865,389.8
jam,1866,389.8
jam,1867,389.8
jam,1868,389.8
jam,1869,389.8
jam,1870,375.1
jam,1871,360.9
jam,1872,347.2
jam,1873,334.1
jam,1874,321.5
jam,1875,309.4
jam,1876,297.7
jam,1877,286.4
jam,1878,275.6
jam,1879,265.2
jam,1880,320.4
jam,1881,281.1
jam,1882,225.9
jam,1883,247.9
jam,1884,270.1
jam,1885,258.5
jam,1886,249.7
jam,1887,276.2
jam,1888,263.5
jam,1889,284.4
jam,1890,305.7
jam,1891,284.4
jam,1892,266.8
jam,1893,274.7
jam,1894,273.2
jam,1895,289.3
jam,1896,286
jam,1897,287.7
jam,1898,284.4
jam,1899,276.2
jam,1900,282.7
jam,1901,265.2
jam,1902,263.5
jam,1903,304.1
jam,1904,313.9
jam,1905,268.4
jam,1906,322
jam,1907,364.1
jam,1908,279.4
jam,1909,284.4
jam,1910,289.3
jam,1911,305.7
jam,1912,315.5
jam,1913,279.2
jam,1914,271.2
jam,1915,285.4
jam,1916,285.2
jam,1917,299.8
jam,1918,284.9
jam,1919,262.3
jam,1920,279.6
jam,1921,318.4
jam,1922,285.7
jam,1923,275.7
jam,1924,259.8
jam,1925,278.6
jam,1926,270.6
jam,1927,278.2
jam,1928,252.2
jam,1929,257.2
jam,1930,223.2
jam,1931,246.5
jam,1932,222.9
jam,1933,239.1
jam,1934,206
jam,1935,216.9
jam,1936,203.9
jam,1937,179.7
jam,1938,199.9
jam,1939,185
jam,1940,168.3
jam,1941,153.6
jam,1942,142.7
jam,1943,133.7
jam,1944,144.3
jam,1945,149.6
jam,1946,141.8
jam,1947,136.3
jam,1948,131.1
jam,1949,126.8
jam,1950,136.9
jam,1951,129.7
jam,1952,123
jam,1953,117.4
jam,1954,112.1
jam,1955,106.8
jam,1956,101.8
jam,1957,97.1
jam,1958,92.6
jam,1959,88.3
jam,1960,84.4
jam,1961,80.8
jam,1962,77.5
jam,1963,74.5
jam,1964,71.8
jam,1965,69.2
jam,1966,66.8
jam,1967,64.5
jam,1968,62.3
jam,1969,60
jam,1970,57.8
jam,1971,55.5
jam,1972,53.3
jam,1973,51.2
jam,1974,49.3
jam,1975,47.6
jam,1976,46
jam,1977,44.5
jam,1978,43.1
jam,1979,41.9
jam,1980,40.7
jam,1981,39.5
jam,1982,38.4
jam,1983,37.3
jam,1984,36.3
jam,1985,35.3
jam,1986,34.3
jam,1987,33.3
jam,1988,32.4
jam,1989,31.5
jam,1990,30.6
jam,1991,29.6
jam,1992,28.7
jam,1993,27.8
jam,1994,26.9
jam,1995,26
jam,1996,25.1
jam,1997,24.3
jam,1998,23.4
jam,1999,22.7
jam,2000,22
jam,2001,21.4
jam,2002,20.9
jam,2003,20.4
jam,2004,20
jam,2005,19.7
jam,2006,19.5
jam,2007,19.2
jam,2008,18.9
jam,2009,18.5
jam,2010,18.1
jam,2011,17.6
jam,2012,17.2
jam,2013,16.7
jam,2014,16.2
jam,2015,15.7
jpn,1800,363.3
jpn,1801,363.3
jpn,1802,363.3
jpn,1803,363.3
jpn,1804,363.3
jpn,1805,363.3
jpn,1806,363.3
jpn,1807,363.3
jpn,1808,363.3
jpn,1809,363.3
jpn,1810,363.3
jpn,1811,363.3
jpn,1812,363.3
jpn,1813,363.3
jpn,1814,363.3
jpn,1815,363.3
jpn,1816,363.3
jpn,1817,363.3
jpn,1818,363.3
jpn,1819,363.3
jpn,1820,363.3
jpn,1821,363.3
