FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1003349,Mackay Community Farmers Market,,,,,,Pine and Elm,Mackay,Custer,Idaho,83251,,,,,,,,,-114.282,44.2412,Local government building grounds,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/17/2013 2:52:09 PM
1007338,Macomb Farmers Market,http://www.macombfarmersmarket.com,https://www.facebook.com/MacombFarmersMarket,,,,Court House Square,Macomb,McDonough,Illinois,61455,05/01/2014 to 10/18/2014,Thu: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-90.671003,40.458906,Local government building grounds,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,3/31/2014 4:21:50 PM
1003327,Macon County Farmers Market,,,,,,Intersection of Elm & Spring Streets,Tuskegee,Macon,Alabama,36083,06/01/2013 to 11/16/2013,Wed: 8:30 AM-2:00 PM;Sat: 8:30 AM-2:00 PM;,,,,,,,-85.693445,32.425706,Other,N,N,N,Y,N,-,N,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 4:58:53 PM
1005401,Macon County Farmers Market,http://www.maconcountytn.com/farmers.market.htm,,,,,Key Park on Church Street,Lafayette,Macon,Tennessee,37083,,,,,,,,,-86.0117,36.5387,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006996,Macon State Farmers Market,,,,,,2055 Eisenhower Parkway,Macon,Bibb,Georgia,31206,,,,,,,,,-83.6832,32.8175,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 16 2010  9:35AM
1000628,Macungie Farmers Market,http://www.macungiefarmersmarket.com,https://www.facebook.com/macungiefarmersmarket,,,,100 N. Walnut Street,Macungie,Lehigh,Pennsylvania,18062,05/15/2014 to 10/30/2014,Thu: 4:00 PM-7:00 PM;,,,,,,,-75.549502,40.515137,Other,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,3/14/2014 11:35:25 AM
1007656,Mad Cap Hill Farmers Market,http://www.ballardsundaymarket.com,,,,,20th Ave.,Seattle,King,Washington,98127,,,,,,,,,-122.306,47.6101,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007012,Mad Planter Open Air Market,,,,,,1864 Chocorua Mt Highway (Route 16),Silver Lake,,New Hampshire,,,,,,,,,,-71.5778,43.6852,,N,N,N,N,N,-,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/23/2011 4:06:51 PM
1005570,Made in Bent Market,,,,,,Bent County Fair Grounds- West Hwy 50,Las Animas,Bent,Colorado,81054,July to September,Sat:7:00 AM - 2:00 PM;,,,,,,,-103.236294,38.064801,Other,N,N,N,N,N,-,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/29/2012 5:54:39 PM
1006187,Madeira Farmers Market,http://www.madeirafarmersmarket.com,https://www.facebook.com/pages/Madeira-Farmers-Market/105361842828306,,,,Dawson Rd and Miami Ave,Madeira,Hamilton,Ohio,45243,05/02/2013 to 10/31/2013,Thu: 3:30 PM-7:00 PM;,,,,,,,-84.3633230,39.1881240,Closed-off public street,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/25/2013 2:54:36 PM
1006188,Madeira Farmers Market,http://www.madeirafarmersmarket.com,,,,,8000 Miami Ave,Madeira,Hamilton,Ohio,45243,11/07/2013 to 04/24/2014,Thu: 4:00 PM-6:00 PM;,,,,,,,-84.361117,39.203094,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/25/2013 3:10:06 PM
1006381,Madelia Community Hospital's Farmers Market,http://www.mchospital.org,,,,,Drew Ave,Madelia,Watonwan,Minnesota,56062,05/28/2014 to 10/29/2014,Wed: 4:00 PM-6:00 PM;,,,,,,,-94.40926,44.04915,Healthcare Institution,N,N,N,N,Y,-,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,3/14/2014 2:48:25 PM
1011672,Madera County Farmers' Market ,,,,,,210 West Yosemite ,Madera ,Madera,California,93638,06/18/2015 to 08/13/2015,Thu: 4:00 PM-6:00 PM;,,,,,,,-120.060730,36.960554,,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,8/17/2015 7:26:11 PM
1006501,Madison City Farmers Market,http://www.madisoncityfarmersmarket.com,https://www.facebook.com/madisoncityfarmersmarket,,,,1088 Hughes Road,Madison,Madison,Alabama,35758,04/11/2015 to 09/26/2015,Sat: 8:00 AM-12:00 PM;,10/03/2015 to 11/21/2015,Sat: 9:00 AM-12:00 PM;,,,,,-86.741778,34.733955,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N,7/27/2015 7:08:49 PM
1001855,Madison County Farmers & Artisans Market,http://www.marshillmarket.org,https://www.facebook.com/marshilltailgatemarket,,,,Hwy 213,Mars Hill,Madison,North Carolina,28754,04/05/2014 to 12/27/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-82.55427,35.8264,Educational institution,Y,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,3/19/2014 12:54:36 PM
1000481,Madison County Farmers Market,,https://www.facebook.com/madisoncofarmersmarket,,,,112 N. John Wayne Dr.,Winterset,Madison,Iowa,50273,05/14/2016 to 10/01/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-94.013604,41.335222,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 1:15:33 PM
1002419,Madison County Farmers Market,http://www.madisoncountyal.gov/about/org/CoDepts/FarmersMkt.shtml,,,,,1022 Cook Avenue,Huntsville,Madison,Alabama,35804,06/01/2013 to 08/31/2013,Wed: 7:30 AM-4:00 PM;Thu: 7:30 AM-4:00 PM;Fri: 7:30 AM-4:00 PM;Sat: 6:00 AM-3:00 PM;Sun: 7:00 AM-3:00 PM;,,,,,,,-86.598946,34.743321,Local government building grounds,N,N,N,N,N,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 3:58:46 PM
1001120,Madison County Farmers' Market,http://www.themadisonfarmersmarket.com,,,,,1110 Fairgrounds Road (Hoover Ridge Park),Madison,Madison,Virginia,22727,May to October,Sat:8:00 AM - 12:00 PM;,,,,,,,-78.262053,38.367031,Local government building grounds,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 3:08:54 PM
1005504,Madison County Farmers' Market,,,,,,"Town Square, Main Street",Huntsville,Madison,Arkansas,72740,,,,,,,,,-93.7408,36.0868,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 21 2010  9:29AM
1011745,Madison County Saturday Farmers' Market,,,,,,320 North Mine La Motte Street,Fredericktown,Madison,Missouri,63645,05/01/2015 to 10/01/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-90.2927069,37.5638215,,Y,N,N,N,N,-,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,12/11/2015 9:53:32 AM
1000117,Madison Farm to Fork Farmers Market,http://www.madisonfarmtofork.com,,,,,118 Williams Street,Ennis,Madison,Montana,59729,June to September,Sat:9:00 AM - 12:00 PM;,,,,,,,-111.731129,45.349250,Private business parking lot,N,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/9/2012 5:37:34 PM
1002705,Madison Farmers Market,http://www.madisonindianafarmersmarket.com,,,,,Main & Broadway Streets,Broadway Fountain,Jefferson,Indiana,47250,April to October,Tue:6:00 am - 1:00 pm;Thu:6:00 am - 1:00 pm;Sat:6:00 am - 1:00 pm;,,,,,,,-85.3831,38.7369,Local government building grounds,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/13/2011 4:29:23 PM
1012249,Madison Farmers Market,,dawson madison farmers market,,,,Highway 40 E. and 1st St.,Madison ,Lac qui Parle,Minnesota,56256,06/21/2016 to 10/11/2016,Tue: 8:30 AM-12:00 PM;,,,,,,,-96.1754168,45.0087575,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/5/2016 3:18:40 PM
1007751,MADISON FARMERS’ MARKET,http://www.madisonctfarmersmarket.com,,,,,Madison Historic Town Green,Madison,New Haven,Connecticut,,,,,,,,,,-72.6302,41.3371,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001636,Madison Garden Center,,,,,,9640 West Broad St.,West Jefferson,Madison,Ohio,43162,,,,,,,,,-82.7353,39.8177,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005201,Madison NJ Farmers Market,http://www.rosenet.org/gov/ddc,https://www.facebook.com/ilovemadisonnj,,,,Green Village Road and Main Street,Madison,Morris,New Jersey,07940,06/05/2014 to 10/16/2014,Thu: 1:00 PM-6:00 PM;,,,,,,,-74.416769,40.759454,Closed-off public street,Y,Y,Y,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,3/18/2014 8:36:33 AM
1000562,Madison Street Park,http://www.cityofmarianna.com,https://www.facebook.com/pages/Marianna-City-Farmers-Market/131030680305017,,,,2884 Madison Street,Marianna,Jackson,Florida,32446,04/19/2014 to 08/30/2014,Tue: 7:00 AM-12:00 PM;Thu: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-85.225196,30.775598,Local government building grounds,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,3/31/2014 4:14:49 PM
1012046,Madras Saturday Market Holiday Market,,Madras Saturday Market,,,,Fairgrounds Rd,Madras ,Jefferson,Oregon,97741,12/10/2016 to 12/10/2016,Sat: 9:00 AM-4:00 PM;,,,,,,,-121.1385911,44.6178903,,Y,N,N,N,Y,-,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,6/27/2016 5:00:22 PM
1011334,Madrona Farmers Market,http://sfmamarkets.com,Madrona Farmers Market,MadronaFMKT,,Seattle_Farmers_Markets   Instagram,1126 Martin Luther King Jr. Way,Seattle,King,Washington,98122,05/15/2015 to 09/25/2015,Fri: 3:00 PM-7:00 PM;,,,,,,,-122.295403,47.612666,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,7/10/2015 5:08:20 PM
1011658,Maga Farmers Market,,"Maga Farmers Market in Sisseton, SD",n/a,n/a,n/a,East SD Highway 10,Sisseton ,Roberts,South Dakota,57262,06/05/2015 to 09/25/2015,Fri: 3:00 PM-6:00 PM;,,,,,,,-97.036802,45.660900,,Y,N,N,N,N,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/7/2015 7:39:46 AM
1003163,Maggie Valley Farmers Tailgate Market,,,,,,2701 Soco Road,Maggie Valley,Haywood,North Carolina,28751,,,,,,,,,-83.0702,35.5126,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002623,Magnolia Farmers Market,,,,,,Downtown Along The Railroad,Magnolia,Pike,Mississippi,39652,,,,,,,,,-90.4587,31.1434,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004168,Magnolia Farmers Market,http://www.seattlefarmersmarkets.org,https://www.facebook.com/MagnoliaFarmersMarket,https://twitter.com/seattlefarmmkts,,,W McGraw Str and 33rd Ave W,Seattle,King,Washington,98199,06/06/2015 to 10/17/2015,Sat: 10:00 AM-2:00 PM;,,,,,,,-122.3996304,47.6395490,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,4/8/2015 3:22:38 PM
1000740,Mahaney Park,,,,,,1545 Pleasant Grove Blvd,Roseville,Placer,California,,,,,,,,,,-121.335,38.768,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1009243,Mahiku Farmers Market ,http://www.mahikufarmersmarket.com/,https://www.facebook.com/mahiku.farmersmarket,,,,41-1009 Mahiku Pl,Waimanalo,,Hawaii,96795,,,,,,,,,-157.741,21.3431,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1002229,Mahoney's Garden Center,,,,,,165 Princeton Street,Chelmsford,Middlesex,Massachusetts,01863,July to October,Sat:10:00 am - 4:00 pm;,,,,,,,-71.3752,42.6322,Private business parking lot,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/21/2011 7:37:52 AM
1002230,Mahoney's Garden Center,,,,,,958 East Falmouth Hwy,East Falmouth,Barnstable,Massachusetts,02536,June to October,Sat:10:00 am - 4:00 pm;,,,,,,,-70.5404,41.5794,Private business parking lot,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/21/2011 7:37:52 AM
1001166,Mahtomedi Area Farmers' Market,http://www.mahtomedicb.com,,,,,93 Mahtomedi Avenue,Mahtomedi,Washington,Minnesota,55115,"June 25, 2011 to September 24, 2011",Sat:8:00 am - 12:00 pm;,,,,,,,-92.9592,45.0569,Private business parking lot,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/26/2011 10:08:50 PM
1006053,Maidstone Farmer's Market,,,,,,11833 Aspengraf Lane,New Kent,,Virginia,23124,,,,,,,,,-76.9896,37.5121,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1006539,Main Plaza Farmers' Market,http://www.safoodbank.org/index.php/programs/nutrition/farmers-market,www.facebook.com/pages/Main-Plaza-Farmers-Market/100347100038767,,,,115 Main Ave,San Antonio,Bexar,Texas,78205,03/05/2013 to 12/17/2013,Tue: 10:00 AM-1:00 PM;,,,,,,,-98.49381,29.42429,Other,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,6/24/2013 3:40:41 PM
1008874,Main Street Beatrice Farmers Market,,,,,,111 S 8th St  ,Beatrice,Gage,Nebraska,68310,06/06/2013 to 09/26/2013,Thu: 4:00 AM-6:30 PM;,,,,,,,-96.744049,40.264693,Private business parking lot,N,Y,Y,Y,Y,-,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/18/2013 4:50:42 PM
1002777,Main Street Calumet Market,http://www.mainstreetcalumet.org,,,,,200 Fifth Street,Calumet,Houghton,Michigan,49913,October to May,Fri:5:00 PM - 8:00 PM;Sat:9:00 PM - 4:00 PM;,,,,,,,-88.4525322,47.2453755,Other,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/17/2012 10:36:31 AM
1002778,Main Street Calumet Market,http://www.mainstreetcalumet.org,,,,,Agassiz Park,Calumet,Houghton,Michigan,49913,June to September,Sat:4:00 AM - 9:00 PM;,,,,,,,-88.451014,47.245445,Other,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/17/2012 10:36:31 AM
1008858,Main Street Clinton's Fresh at Five Farmers Market,http://www.mainstreetclintonms.com,https://www.facebook.com/MainStreetClinton,,,,Jefferson Street,Clinton,Hinds,Mississippi,39056,06/02/2015 to 08/25/2015,Tue: 5:00 PM-7:00 PM;,,,,,,,-90.3305856,32.3396619,,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3/20/2015 12:17:29 PM
1004569,Main Street Delaware Farmers Market,http://www.mainstreet.com,,,,,N. Sandusky Street,Delware,Delaware,Ohio,43015,,,,,,,,,-83.0672,40.3055,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004348,Main Street Downtown Farmers Market,http://www.mainstreetfremont.org,,,,,"John C. Fremont Park, corner of 8th & Main St.",Freemont,,Nebraska,68026,,,,,,,,,-96.5051,41.7309,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009983,Main Street Dyersburg Farmers Market,http://www.dyerchamber.com,https://www.facebook.com/groups/119877659959/,,,,335 Clark Avenue,Dyersburg,Dyer,Tennessee,38024,06/18/2016 to 09/24/2016,Tue: 5:00 AM-1:00 PM;Sat: 5:00 AM-1:00 PM;,,,,,,,-89.389327,36.030650,,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,6/27/2016 3:18:45 PM
1009185,Main Street Elyria Farmers Market ,http://www.mainstreetelyria.com/events?view=1&id=81,,,,,104 Middle Ave.,Elyria,,Ohio,44035,,,,,,,,,-82.1066,41.3675,,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1004052,Main Street Farmer's Market,,https://www.facebook.com/NashuaFarmersMarket,@DowntownNashua,,,53-75 Main St.,Nashua,Hillsborough,New Hampshire,03060,06/21/2015 to 10/11/2015,Sun: 10:00 AM-2:00 PM;,,,,,,,-71.4664,42.7635,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,3/24/2015 1:15:16 PM
1011624,Main Street Farmers & Artists Market,http://gaithersburgmd.gov/leisure/markets/farmers-markets,www.facebook.com/GaithersburgMarkets,,,,301 Main Street,Gaithersburg,Montgomery,Maryland,20878,01/01/2015 to 12/31/2015,Sat: 9:00 AM-2:00 PM;,01/01/2016 to 12/31/2016,Sat: 9:00 AM-2:00 PM;,,,,,-77.238810,39.121903,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,8/4/2015 11:45:49 AM
1001102,Main Street Farmers Market,http://www.mainstfarmersmarket.com,https://www.facebook.com/mainstfarmersmarket,https://twitter.com/MainStFarmers,,,325 East Main St,Chattanooga,Hamilton,Tennessee,37408,04/01/2016 to 11/01/2016,Wed: 4:00 PM-6:00 PM;,11/01/2016 to 03/31/2017,Wed: 4:00 PM-5:00 PM;,,,,,-85.3035113,35.0347171,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,7/4/2016 9:08:23 PM
1001106,Main Street Farmers Market,,,,,,Town Square,Ripley,Tippah,Mississippi,38663,May to October,Sat:7:00 am - 11:00 am;,,,,,,,-88.9496,34.7279,Local government building grounds,N,Y,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/20/2011 12:06:14 PM
1004199,Main Street Farmers Market,,,,,,132 E Main St,Dwight,Livingston,Illinois,60420,05/17/2014 to 10/04/2014,Sat: 8:00 AM-11:00 AM;,,,,,,,-88.426938,41.092872,Closed-off public street,N,N,N,N,N,-,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,4/10/2014 2:23:10 PM
1004406,Main Street Farmers Market,,https://www.facebook.com/pages/Medicine-River-Market-LLC/407131652646867,,,,1st & Main St.,Medicine Lodge,Barber,Kansas,67104,,Tue: 9:00 PM-11:00 PM;Sat: 9:00 AM-11:00 AM;,,,,,,,-98.5793149,37.2818110,,Y,N,N,N,N,-,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/27/2015 11:02:54 AM
1005103,Main Street Farmers Market,http://www.gaithersburgmd.gov/events,,,,,301 Main Street,Gaithersburg,Montgomery,Maryland,20878,May to November,Sat:10:00 AM - 2:00 PM;,,,,,,,-77.238736,39.121704,Other,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/7/2012 11:31:36 AM
1005528,Main Street Farmers Market,http://www.msfm.org,,,,,South Main at Wheeling,Washington,Washington,Pennsylvania,15301,05/15/2014 to 10/30/2014,,,,,,,,-80.245,40.169,Local government building grounds,Y,Y,N,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,4/2/2014 12:23:04 PM
1006837,Main Street Farmers Market,http://www.facebook.com/farmtrails,,,,,385 Main Street,Placerville,El Dorado,California,95667,06/05/2014 to 09/25/2014,Wed: 4:00 PM-8:00 PM;,,,,,,,-120.8012,38.72897,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3/31/2014 6:30:59 PM
1006903,Main Street Farmers Market,,https://www.facebook.com/groups/111030125591050/,,,,Main St. & Nezpique St.,Jennings,Jefferson Davis,Louisiana,70546,05/18/2013 to 11/30/2013,Sat: 7:00 AM-10:00 AM;,,,,,,,-92.657999,30.223516,Local government building grounds,N,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/16/2013 9:49:47 PM
1007118,MAIN STREET FARMERS MARKET,,,,,,Main St Moshannon Enterprise Bldg,Philipsburg,Centre County,Pennsylvania,,,,,,,,,,-78.1925,40.8936,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1011119,Main Street Farmers Market,http://www.chanutemainstreet.com,,,,,Main Street and Highland Ave,Chanute,Neosho,Kansas,66720,05/12/2015 to 09/29/2015,Tue: 4:30 PM-6:30 PM;,,,,,,,-95.4504829,37.6817937,,Y,N,N,N,Y,-,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/5/2015 4:15:38 PM
1002207,Main Street Farmers Market Downtown Aledo,http://www.aledomainstreet.com,https://www.facebook.com/aledomainstreet,,,,201 West Main Street,Aledo,Mercer,Illinois,61231,06/12/2014 to 10/09/2014,Thu: 4:00 PM-6:00 PM;,,,,,,,-90.749087,41.200397,Local government building grounds,N,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,3/31/2014 4:03:15 PM
1006434,Main Street Farmers Market of Olney,,,,,,202 E MAIN ST,OLNEY,Richland,Illinois,62450,May to November,Sat:7:30 AM - 11:30 AM;,,,,,,,-88.0836305555556,38.7311638888889,Private business parking lot,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,5/14/2012 3:39:42 PM
1004710,Main Street Farmers' Market,http://www.mainstreetsteamboatsprings.com,,,,,Lincoln Ave. on 6th St.,Steamboat Springs,Routt,Colorado,,,,,,,,,,-106.832,40.4849,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000367,Main Street Greenfield's Farmers Market,http://www.greenfieldiowa.com,,,,,South side of Courthouse Square,Greenfield,Adair,Iowa,50849,,,,,,,,,-94.4613,41.3049,,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 29 2010  1:00PM
