Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Little Caesar's Pizza,78741,06/12/2015,76,"4410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.233133, -97.72146)",2800233,Routine Inspection
Lee's Almost By The Lake,78669,09/26/2014,93,"801 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.40702, -98.059424)",10471536,Routine Inspection
LW - Taco Bell,78734,07/25/2016,100,"1703 S FM 620 RD
LAKEWAY, TX 78734
(30.345999, -97.964958)",11066788,Routine Inspection
La Hacienda Mkt Taqueria,78753,10/21/2015,72,"9717 N LAMAR BLVD
AUSTIN, TX 78753
(30.366226, -97.695229)",2801320,Routine Inspection
La Quinta Inn #0530,78751,09/11/2015,89,"5812 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.31981, -97.707647)",2803279,Routine Inspection
"LW - Summit at Lakeway Assisted Living Facility, The",78734,06/17/2015,100,"1915 LOHMANS CROSSING RD
LAKEWAY, TX 78734
(30.345689, -97.976689)",10642459,Routine Inspection
Lake Austin Chevron,78703,08/31/2015,100,"2402 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.278109, -97.772577)",2803980,Routine Inspection
Las Palomas,78746,04/14/2016,93,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.273879, -97.799654)",2800591,Routine Inspection
Metz Recreation Center,78702,05/17/2016,92,"2407 CANTERBURY ST
AUSTIN, TX 78702
(30.252716, -97.718138)",2800341,Routine Inspection
Lenoir Restaurant,78704,02/11/2015,96,"1807 S 1ST ST
AUSTIN, TX 78704
(30.24699, -97.756081)",10655045,Routine Inspection
La Quinta Inn #0478,78745,01/21/2014,92,"4200 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.214043, -97.753538)",10006394,Routine Inspection
Lone Star Kolaches,78757,01/02/2015,89,"2210 W ANDERSON LN
AUSTIN, TX 78757
(30.355588, -97.729809)",11171015,Routine Inspection
Lenoir Restaurant,78704,04/19/2016,80,"1807 S 1ST ST
AUSTIN, TX 78704
(30.24699, -97.756081)",10655045,Routine Inspection
"Little Dudes Learning Center, Inc",78744,07/01/2014,90,"4600 NUCKOLS CROSSING RD
AUSTIN, TX 78744
(30.199471, -97.734948)",10999189,Routine Inspection
Lanier High School,78758,04/22/2014,97,"1201 PAYTON GIN RD
AUSTIN, TX 78758
(30.361617, -97.708441)",2800164,Routine Inspection
Lone Star Kolaches,78749,05/15/2015,78,"3601 W WILLIAM CANNON DR Bunit 400
AUSTIN, TX 78749
(30.214384, -97.831797)",10624987,Routine Inspection
La Campena Restaurant,78617,08/28/2015,94,"5053 E SH 71 WB
AUSTIN, TX 78617
(30.188852, -97.569235)",2802562,Routine Inspection
La Quinta Inn #0530,78751,09/05/2014,94,"5812 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.31981, -97.707647)",2803279,Routine Inspection
Little Angels Daycare,78653,06/16/2016,78,"16407 DECKER CREEK DR
AUSTIN, TX 78653
(30.250331, -97.558462)",11162459,Routine Inspection
"LW - Donut Hole, The",78738,08/11/2015,91,"2422 S FM 620 RD Unit 124
LAKEWAY, TX 78738
(30.339994, -97.969274)",2802911,Routine Inspection
La Tiendita Mexicana,78617,02/27/2015,75,"16801 HIGH NOON
AUSTIN, TX 78617
(30.139032, -97.5783)",2804074,Routine Inspection
La Frontera Bar,78753,01/21/2016,90,"10503 N LAMAR BLVD
AUSTIN, TX 78753
(30.37399, -97.690866)",11201930,Routine Inspection
Lamar Food Store,78704,06/23/2015,94,"1222 S LAMAR BLVD
AUSTIN, TX 78704
(30.254107, -97.762689)",10761359,Routine Inspection
Lakecliff Country Club,78669,03/21/2014,97,"1700 KAHALA SUNSET DR
SPICEWOOD, TX 78669
(30.454413, -98.076031)",10179642,Routine Inspection
Live Oak Elementary,78729,11/22/2013,100,"8607 ANDERSON MILL RD
AUSTIN, TX 78729
(30.45468, -97.771351)",10538464,Routine Inspection
Lammes Candies,78613,11/07/2013,96,"11200 LAKELINE MALL DR
AUSTIN, TX 78613
(30.471859, -97.802777)",2803607,Routine Inspection
Las Delicias Meat Market-Bakery,78745,11/25/2014,91,"111 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.193122, -97.779369)",10343583,Routine Inspection
La Michoacana Meat Market,78723,08/09/2016,91,"5706 MANOR RD
AUSTIN, TX 78723
(30.304672, -97.681232)",2804060,Routine Inspection
Little Explorers Child Care,78744,01/29/2016,100,"2313 TERI RD
AUSTIN, TX 78744
(30.199565, -97.748132)",10088083,Routine Inspection
La Frontera Bar,78753,04/01/2015,93,"10503 N LAMAR BLVD
AUSTIN, TX 78753
(30.37399, -97.690866)",11201930,Routine Inspection
Lakecliff Raquet Club,78669,05/05/2016,98,"25609 KAHALA SUNSET CT
SPICEWOOD, TX 78669
(30.455311, -98.078383)",2802501,Routine Inspection
Lake Austin Chevron,78703,10/10/2014,88,"2402 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.278109, -97.772577)",2803980,Routine Inspection
"Lammes Candies Since 1885, Inc.",78757,05/11/2015,100,"2927 W ANDERSON LN Unit A
AUSTIN, TX 78757
(30.359819, -97.738611)",11262121,Routine Inspection
La Posada Mexican Restaurant,78745,09/24/2015,86,"6800 WEST GATE BLVD Unit 143
AUSTIN, TX 78745
(30.208392, -97.814694)",10972449,Routine Inspection
Laura Bush Elementary Cafeteria,78732,04/10/2014,96,"12600 COUNTRY TRAILS LN
AUSTIN, TX 78732
(30.365665, -97.90133)",2801882,Routine Inspection
Lifeworks,78704,01/21/2016,96,"3708 S 2ND ST
AUSTIN, TX 78704
(30.229797, -97.770601)",10100146,Routine Inspection
"LW-Grove Wine Bar & Kitchen, The",78734,10/15/2014,78,"3001 S FM 620 RD
LAKEWAY, TX 78734
(30.391616, -97.937349)",10957424,Routine Inspection
Krispy Kreme,78745,02/05/2016,99,"701 E STASSNEY LN
AUSTIN, TX 78745
(30.2, -97.77)",2801556,Routine Inspection
La Perla,78702,08/20/2015,100,"1512 E 6TH ST
AUSTIN, TX 78702
(30.2631, -97.726689)",2800582,Routine Inspection
LW - Thai Spice,78734,10/06/2014,88,"2121 LOHMANS CROSSING RD Unit 500
LAKEWAY, TX 78734
(30.341831, -97.970286)",10792531,Routine Inspection
La Hacienda Market,78758,05/26/2015,80,"1812 PAYTON GIN RD
AUSTIN, TX 78758
(30.365572, -97.717211)",2804030,Routine Inspection
Little Angels Daycare,78653,06/12/2015,94,"16407 DECKER CREEK DR
AUSTIN, TX 78653
(30.250331, -97.558462)",11162459,Routine Inspection
La Mexicana Bakery,78704,06/25/2015,77,"1924 S 1ST ST
AUSTIN, TX 78704
(30.245696, -97.756918)",2800514,Routine Inspection
Lamar Food Store,78704,07/21/2014,94,"1222 S LAMAR BLVD
AUSTIN, TX 78704
(30.254107, -97.762689)",10761359,Routine Inspection
Lakehills Grocery,78733,02/14/2014,86,"1500 N CUERNAVACA DR
AUSTIN, TX 78733
(30.338385, -97.864601)",2801959,Routine Inspection
La Quinta Inn #0522,78741,01/27/2015,96,"1603 E OLTORF ST
AUSTIN, TX 78741
(30.233447, -97.739856)",2803265,Routine Inspection
Langford Elementary,78744,04/27/2016,100,"2206 BLUE MEADOW DR
AUSTIN, TX 78744
(30.18135, -97.763706)",2800440,Routine Inspection
Lone Star Family Market,78757,09/15/2016,94,"8756 RESEARCH BLVD SB Bldg B
AUSTIN, TX 78757
(30.365681, -97.718516)",10124634,Routine Inspection
Lima Criolla Peruvian Restaurant,78752,04/12/2016,82,"6406 N IH 35 SVRD SB
AUSTIN, TX 78752
(30.325374, -97.707046)",11386901,Routine Inspection
LW-The Goddard School ,78738,06/06/2016,100,"301 MEDICAL PKWY
LAKEWAY, TX 78738
(30.331114, -97.969637)",11407604,Routine Inspection
La Quinta Inn #177,78735,04/17/2014,94,"4424 S MOPAC EXPY SB
AUSTIN, TX 78735
(30.24053, -97.817217)",2803207,Routine Inspection
Lake Austin Chevron,78703,11/09/2015,95,"2402 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.278109, -97.772577)",2803980,Routine Inspection
LW - Starbucks Kiosk/Randall's,78734,07/08/2015,100,"2301 S FM 620 RD
LAKEWAY, TX 78734
(30.341418, -97.96827)",10999732,Routine Inspection
La Michoacana Meat Market-Taqueria/bakery,78723,08/08/2016,86,"5706 MANOR RD
AUSTIN, TX 78723
(30.304672, -97.681232)",2802626,Routine Inspection
LW - Papa Murphy's,78734,04/09/2015,100,"2303 S FM 620 RD
LAKEWAY, TX 78734
(30.341328, -97.968025)",10181405,Routine Inspection
La Tiendita Mexicana,78617,08/18/2016,89,"16801 HIGH NOON
AUSTIN, TX 78617
(30.139032, -97.5783)",2804074,Routine Inspection
La Quinta Inn #0530,78751,03/31/2016,92,"5812 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.31981, -97.707647)",2803279,Routine Inspection
Lenoir Restaurant,78704,12/03/2013,93,"1807 S 1ST ST
AUSTIN, TX 78704
(30.24699, -97.756081)",10655045,Routine Inspection
La Quinta Inn & Suites # 937,78758,01/30/2014,95,"11901 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.407361, -97.718761)",2803222,Routine Inspection
Lone Star Kolaches,78750,09/03/2014,85,"13764 N US 183 HWY SB
AUSTIN, TX 78750
(30.460661, -97.79439)",10944885,Routine Inspection
La Quinta Inn & Suites,78717,02/19/2015,100,"10701 LAKELINE MALL DR
AUSTIN, TX 78717
(30.475633, -97.792491)",10954560,Routine Inspection
Little Folks Bilingual CDC,78723,12/03/2014,100,"5706 REICHER DR
AUSTIN, TX 78723
(30.303223, -97.677246)",2800970,Routine Inspection
LW - Whataburger #796,78734,08/18/2016,91,"2011 S FM 620 RD
LAKEWAY, TX 78734
(30.343839, -97.966509)",2801952,Routine Inspection
Last Call-PF Neighborhood Bar,78660,10/12/2016,100,"1615 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.456014, -97.659193)",11118618,Routine Inspection
La Mexicana Supermercado-Meat Counter,78724,12/02/2015,86,"14236 FM 969 RD
AUSTIN, TX 78724
(30.24789, -97.584566)",11248209,Routine Inspection
LW - Whataburger #796,78734,05/29/2015,93,"2011 S FM 620 RD
LAKEWAY, TX 78734
(30.343839, -97.966509)",2801952,Routine Inspection
Little Barrel and Brown,78704,03/19/2016,70,"1716 S CONGRESS AVE
AUSTIN, TX 78704
(30.246376, -97.750869)",11063083,1st Follow Up to Routine of 50 - 69
Linder Elementary,78741,04/15/2014,94,"2800 METCALFE RD
AUSTIN, TX 78741
(30.224276, -97.737172)",2800218,Routine Inspection
Live Oak Elementary,78729,04/21/2014,100,"8607 ANDERSON MILL RD
AUSTIN, TX 78729
(30.45468, -97.771351)",10538464,Routine Inspection
La Familia Mexican Market,78757,03/30/2015,86,"8540 RESEARCH BLVD SB
AUSTIN, TX 78757
(30.360701, -97.716962)",10145803,Routine Inspection
Little Caesars Pizza,78744,03/16/2015,94,"5200 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.18007, -97.747812)",10179226,Routine Inspection
Lee Elementary School,78705,04/19/2016,100,"3308 HAMPTON RD
AUSTIN, TX 78705
(30.29328, -97.727097)",2800109,Routine Inspection
Live Oak Elementary,78729,02/10/2016,95,"8607 ANDERSON MILL RD
AUSTIN, TX 78729
(30.45468, -97.771351)",10538464,Routine Inspection
La Michoacana Taqueria,78702,05/27/2014,90,"1917 E 7TH ST
AUSTIN, TX 78702
(30.262215, -97.720822)",2801030,1st Follow Up to Routine of 50 - 69
Las Delicias Meat Market-Kitchen,78745,06/02/2014,86,"111 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.193122, -97.779369)",2802257,Routine Inspection
Lil'Angels Day Care,78723,09/23/2015,96,"6006 CAMERON RD
AUSTIN, TX 78723
(30.317597, -97.699278)",2800492,Routine Inspection
La Quinta Inn & Suites # 937,78758,02/02/2015,93,"11901 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.407361, -97.718761)",2803222,Routine Inspection
Little Dudes Learning Center # 3,78745,07/19/2016,100,"6201 CROW LN
AUSTIN, TX 78745
(30.197399, -97.770832)",11175685,Routine Inspection
Launderette,78702,04/07/2016,80,"2115 HOLLY ST
AUSTIN, TX 78702
(30.252193, -97.722601)",11262665,Routine Inspection
Little Caesars,78735,02/23/2016,91,"7010 W SH 71 Unit 550
AUSTIN, TX 78735
(30.235969, -97.877457)",11180378,Routine Inspection
Lakeview Winery,78732,06/15/2016,97,"6550 COMANCHE TRL Bunit 115
AUSTIN, TX 78732
(30.405283, -97.873462)",10789447,Routine Inspection
Little Caesar's,78753,03/17/2015,88,"9411 N LAMAR BLVD
AUSTIN, TX 78753
(30.363796, -97.69663)",10575137,Routine Inspection
Lake Travis High School Concession Stands,78738,04/30/2014,97,"3322 S FM 620 RD
LAKEWAY, TX 78738
(30.327505, -97.964304)",10186846,Routine Inspection
Lil'Angels Day Care,78723,03/24/2015,100,"6006 CAMERON RD
AUSTIN, TX 78723
(30.317597, -97.699278)",2800492,Routine Inspection
Lamar Express,78704,06/24/2016,98,"2238 S LAMAR BLVD
AUSTIN, TX 78704
(30.24741, -97.7743)",10690728,Routine Inspection
Lone Star Kolaches,78746,10/27/2015,91,"6317 FM 2244 RD
AUSTIN, TX 78746
(30.296641, -97.832492)",10260689,Routine Inspection
Lake Travis High School,78738,09/19/2016,97,"3322 S FM 620 RD
LAKEWAY, TX 78738
(30.327505, -97.964304)",2800680,Routine Inspection
Lamar Food Mart,78753,08/26/2015,93,"8545 N LAMAR BLVD
AUSTIN, TX 78753
(30.354263, -97.704363)",10007100,Routine Inspection
Lakecliff Raquet Club,78669,08/26/2015,100,"25609 KAHALA SUNSET CT
SPICEWOOD, TX 78669
(30.455311, -98.078383)",2802501,Routine Inspection
Lammes Candies,78613,08/26/2016,98,"11200 LAKELINE MALL DR
AUSTIN, TX 78613
(30.471859, -97.802777)",2803607,Routine Inspection
LW - Starbucks Kiosk/Randall's,78734,08/09/2016,100,"2301 S FM 620 RD
LAKEWAY, TX 78734
(30.341418, -97.96827)",10999732,Routine Inspection
Le Studio,78757,04/17/2015,97,"9070 RESEARCH BLVD SB
AUSTIN, TX 78757
(30.373519, -97.727759)",10924610,Routine Inspection
Little Country Diner,78669,02/11/2016,70,"22000 W SH 71
SPICEWOOD, TX 78669
(30.36612, -98.071449)",2802629,Routine Inspection
Lone Star Family Market,78757,04/12/2016,88,"8756 RESEARCH BLVD SB Bldg B
AUSTIN, TX 78757
(30.365681, -97.718516)",10124634,Routine Inspection
McDonald's  #11983,78744,10/20/2015,85,"6503 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.190652, -97.769789)",2801778,Routine Inspection
Lamar Express,78704,02/27/2015,85,"2238 S LAMAR BLVD
AUSTIN, TX 78704
(30.24741, -97.7743)",10690728,Routine Inspection
LW - Lakeway Swim Center,78738,06/06/2014,100,"3103 LAKEWAY BLVD
LAKEWAY, TX 78738
(30.351796, -97.994838)",2802362,Routine Inspection
La Quinta Inn #0478,78745,09/16/2015,100,"4200 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.214043, -97.753538)",10006394,Routine Inspection
La Michoacana Meat Market,78723,05/19/2014,84,"5706 MANOR RD
AUSTIN, TX 78723
(30.304672, -97.681232)",2804060,Routine Inspection
Lake Creek Shell,78729,02/08/2016,86,"13201 N FM 620 RD NB
AUSTIN, TX 78729
(30.45313, -97.8277)",2803634,Routine Inspection
Little Caesar's,78753,07/21/2016,85,"9411 N LAMAR BLVD
AUSTIN, TX 78753
(30.363796, -97.69663)",10575137,Routine Inspection
"LW - League,The",78734,06/10/2016,95,"1310 S FM 620 RD
LAKEWAY, TX 78734
(30.349556, -97.96355)",10634138,Routine Inspection
La Michoacana,78752,11/05/2014,97,"6908 CAMERON RD
AUSTIN, TX 78752
(30.324624, -97.69329)",2801721,Routine Inspection
La Rumba Disco,78741,07/26/2014,100,"1907 E RIVERSIDE DR
AUSTIN, TX 78741
(30.241974, -97.728497)",2803255,Routine Inspection
La Petite Academy,78748,08/06/2015,84,"9315 CHISHOLM LN
AUSTIN, TX 78748
(30.174456, -97.810834)",2800550,Routine Inspection
Lake Creek Shell,78729,08/27/2015,89,"13201 N FM 620 RD NB
AUSTIN, TX 78729
(30.45313, -97.8277)",2803634,Routine Inspection
Little Caesar's,78702,12/12/2014,89,"2601 E 7TH ST Unit 101
AUSTIN, TX 78702
(30.260767, -97.712682)",10755692,Routine Inspection
La Hacienda Market #4,78758,11/04/2014,92,"1812 PAYTON GIN RD
AUSTIN, TX 78758
(30.365572, -97.717211)",2802492,Routine Inspection
Lexus of Austin,78759,06/12/2015,100,"9910 STONELAKE BLVD
AUSTIN, TX 78759
(30.392113, -97.739549)",10626918,Routine Inspection
La Salsa,78731,03/12/2015,100,"3637 FAR WEST BLVD
AUSTIN, TX 78731
(30.354762, -97.756107)",2802555,Routine Inspection
LW - Yaupon Country Club,78734,03/24/2015,97,"100 CLUBHOUSE DR
LAKEWAY, TX 78734
(30.35907, -97.967452)",2801373,Routine Inspection
La Petite Academy,78748,08/24/2016,99,"9315 CHISHOLM LN
AUSTIN, TX 78748
(30.174456, -97.810834)",2800550,Routine Inspection
La Catracha,78758,11/09/2015,82,"10500 N LAMAR BLVD
AUSTIN, TX 78758
(30.373198, -97.691311)",10648379,Routine Inspection
LW - Cafe Castro Nova,78734,11/20/2013,87,"900 S FM 620 RD Unit C104
LAKEWAY, TX 78734
(30.355238, -97.960559)",2802975,Routine Inspection
La Cabana Grill,78669,06/15/2016,94,"21103 W SH 71
SPICEWOOD, TX 78669
(30.354698, -98.065979)",10222706,Routine Inspection
La Sabrocita Restaurant & Tortilleria,78753,08/06/2015,88,"850 E RUNDBERG LN
AUSTIN, TX 78753
(30.356966, -97.685729)",10355256,Routine Inspection
Linder Elementary,78741,09/29/2015,94,"2800 METCALFE RD
AUSTIN, TX 78741
(30.224276, -97.737172)",2800218,Routine Inspection
"Little Longhorn Saloon, The",78756,08/27/2014,100,"5434 BURNET RD
AUSTIN, TX 78756
(30.329361, -97.73988)",11035699,Routine Inspection
La Hacienda Market,78752,05/13/2014,97,"7517 CAMERON RD
AUSTIN, TX 78752
(30.329703, -97.689732)",2804097,Routine Inspection
Lebowskis,78757,06/10/2014,97,"8909 BURNET RD
AUSTIN, TX 78757
(30.372042, -97.726568)",10226371,Routine Inspection
La Hacienda Market,78752,06/11/2015,72,"7517 CAMERON RD
AUSTIN, TX 78752
(30.329703, -97.689732)",2804097,Routine Inspection
Lone Star Kolaches,78746,04/30/2015,91,"6317 FM 2244 RD
AUSTIN, TX 78746
(30.296641, -97.832492)",10260689,Routine Inspection
LW - Yaupon Country Club,78734,10/07/2014,100,"100 CLUBHOUSE DR
LAKEWAY, TX 78734
(30.35907, -97.967452)",2801373,Routine Inspection
Lake Travis High School ANNEX,78738,04/12/2016,100,"3322 S FM 620 RD
LAKEWAY, TX 78738
(30.327505, -97.964304)",2800687,Routine Inspection
Las Delicias Meat Market-Bakery,78745,01/19/2016,95,"111 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.193122, -97.779369)",10343583,Routine Inspection
La Madeleine,78613,12/03/2015,100,"14028 N US 183 HWY SVRD SB Bunit 230
AUSTIN, TX 78613
(30.478592, -97.802695)",11079706,Routine Inspection
La Patisserie,78704,09/19/2014,93,"602 W ANNIE ST
AUSTIN, TX 78704
(30.24758, -97.756199)",10517812,Routine Inspection
La Quinta Inn #0530,78751,09/13/2016,91,"5812 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.31981, -97.707647)",2803279,Routine Inspection
La Familia Market,78748,07/21/2015,81,"623 W DITTMAR RD
AUSTIN, TX 78748
(30.18369, -97.792055)",11013576,Routine Inspection
Little Woodrow's,78753,09/23/2016,93,"12601 TECH RIDGE BLVD Bunit 700
AUSTIN, TX 78753
(30.399064, -97.660432)",11440024,Routine Inspection
Las Lomas Mexican Restaurant,78745,05/30/2014,85,"730 W STASSNEY LN Unit 130
AUSTIN, TX 78745
(30.209029, -97.78292)",10140128,Routine Inspection
La Michoacana,78758,02/10/2016,85,"9308 N LAMAR BLVD
AUSTIN, TX 78758
(30.36225, -97.6975)",2802495,Routine Inspection
Kublai Khan,78753,06/30/2015,71,"12901 N IH 35 SVRD NB Bunit 1200
AUSTIN, TX 78753
(30.413754, -97.673118)",11077210,Routine Inspection
Little Barrel and Brown,78704,11/03/2014,81,"1716 S CONGRESS AVE
AUSTIN, TX 78704
(30.246376, -97.750869)",11063083,Routine Inspection
Little Munchkins Learning Ctr,78758,12/21/2015,93,"2020 DENTON DR
AUSTIN, TX 78758
(30.385533, -97.713479)",10708803,Routine Inspection
La Madeleine,78759,07/08/2016,80,"9828 GREAT HILLS TRL
AUSTIN, TX 78759
(30.394225, -97.748273)",2800825,Routine Inspection
La Quinta,78701,11/26/2015,90,"300 E 11TH ST
AUSTIN, TX 78701
(30.27201, -97.738466)",2803218,Routine Inspection
Las Delicias Meat Market-Kitchen,78745,09/02/2016,94,"111 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.193122, -97.779369)",2802257,Routine Inspection
La Michoacana - Retail,78702,10/09/2015,85,"1917 E 7TH ST
AUSTIN, TX 78702
(30.262215, -97.720822)",2803894,Routine Inspection
La Quinta Inn #0478,78745,04/27/2016,91,"4200 S IH 35 SVRD SB
AUSTIN, TX 78745
(30.214043, -97.753538)",10006394,Routine Inspection
Kool Corner,78723,05/13/2015,94,"6413 MANOR RD
AUSTIN, TX 78723
(30.308448, -97.671126)",11062774,Routine Inspection
Le Studio,78757,08/17/2015,94,"9070 RESEARCH BLVD SB
AUSTIN, TX 78757
(30.373519, -97.727759)",10924610,Routine Inspection
La Tropicana La Fe,78753,12/01/2015,97,"9429 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.358962, -97.687005)",10631961,Routine Inspection
La Hacienda Market II,78741,08/25/2015,90,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236894, -97.725251)",2803701,Routine Inspection
La Catedral Del Marisco,78702,10/27/2015,93,"2711 E CESAR CHAVEZ ST Bldg A
AUSTIN, TX 78702
(30.253305, -97.713695)",11077157,Routine Inspection
La Michoacana,78758,01/04/2014,79,"9308 N LAMAR BLVD
AUSTIN, TX 78758
(30.36225, -97.6975)",2802495,Routine Inspection
Little Explorers Child Care,78744,03/03/2015,97,"2313 TERI RD
AUSTIN, TX 78744
(30.199565, -97.748132)",10088083,Routine Inspection
Lifetime Fitness Cafe,78749,02/05/2015,97,"7101 S MOPAC EXPY NB Unit P1
AUSTIN, TX 78749
(30.216798, -97.839679)",10068020,Routine Inspection
Lala's,78757,07/20/2016,97,"2207 JUSTIN LN
AUSTIN, TX 78757
(30.344875, -97.73639)",11438436,Routine Inspection
Little Angels Learning Center,78660,03/14/2014,94,"15635 VISION DR
AUSTIN, TX 78660
(30.450486, -97.661805)",2803149,Routine Inspection
Little Mexico,78704,08/31/2016,85,"2304 S 1ST ST
AUSTIN, TX 78704
(30.242892, -97.758717)",2800870,Routine Inspection
LW - Papa Murphy's,78734,11/04/2014,97,"2303 S FM 620 RD
LAKEWAY, TX 78734
(30.341328, -97.968025)",10181405,Routine Inspection
"Lighthouse, The",78759,06/16/2016,92,"8650 SPICEWOOD SPRINGS RD Unit 133B
AUSTIN, TX 78759
(30.433565, -97.771812)",11191562,Routine Inspection
Little Angels Learning Center,78660,08/09/2016,98,"15635 VISION DR
AUSTIN, TX 78660
(30.450486, -97.661805)",2803149,Routine Inspection
Lanier High School,78758,10/14/2014,97,"1201 PAYTON GIN RD
AUSTIN, TX 78758
(30.361617, -97.708441)",2800164,Routine Inspection
Lily's Sandwich,78753,08/18/2016,83,"10901 N LAMAR BLVD Unit 105
AUSTIN, TX 78753
(30.378384, -97.688383)",11432739,Routine Inspection
Mimi's Cafe #126,78758,05/29/2014,81,"10515 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.39131, -97.733317)",10005840,Routine Inspection
La Hacienda Taqueria,78741,08/25/2015,79,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236894, -97.725251)",2801393,Routine Inspection
La Quinta Inn #0530,78751,03/12/2015,94,"5812 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.31981, -97.707647)",2803279,Routine Inspection
Lima Criolla Peruvian Restaurant,78752,09/29/2016,84,"6406 N IH 35 SVRD SB
AUSTIN, TX 78752
(30.325374, -97.707046)",11386901,Routine Inspection
Mi -Tienda,78753,02/23/2016,70,"8007 GESSNER DR
AUSTIN, TX 78753
(30.343824, -97.702267)",11015981,Routine Inspection
La Hacienda Market II,78741,03/06/2015,73,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.236894, -97.725251)",2803701,Routine Inspection
La Familia Mexican Market,78757,12/16/2014,82,"8540 RESEARCH BLVD SB
AUSTIN, TX 78757
(30.360701, -97.716962)",10145803,Routine Inspection
Little Deli,78757,07/22/2015,92,"7101 WOODROW AVE Unit A
AUSTIN, TX 78757
(30.342289, -97.725323)",10006179,Routine Inspection
La Tazza Fresca,78705,07/15/2014,93,"519 W 37TH ST Unit C
AUSTIN, TX 78705
(30.301892, -97.738486)",2801861,Routine Inspection
La Catedral Del Marisco,78702,04/27/2016,92,"2711 E CESAR CHAVEZ ST Bldg A
AUSTIN, TX 78702
(30.253305, -97.713695)",11077157,Routine Inspection
Korea House,78757,08/16/2016,80,"2700 W ANDERSON LN Unit 501
AUSTIN, TX 78757
(30.358106, -97.735077)",11232712,Routine Inspection
La Michoacana Meat Market,78741,01/13/2015,53,"2237 E RIVERSIDE DR Unit 106
AUSTIN, TX 78741
(30.238295, -97.725943)",10231076,Routine Inspection
McDonald's #24993,78727,03/23/2016,78,"6010 W PARMER LN
AUSTIN, TX 78727
(30.442949, -97.741795)",2802305,Routine Inspection
LW - Lakeway Elementary School,78734,02/18/2015,100,"1701 LOHMANS CROSSING RD Bldg A
LAKEWAY, TX 78734
(30.352773, -97.977022)",2800942,Routine Inspection
"Live Oak Brewing Company, LLC",78617,10/07/2016,94,"1615 CROZIER LN
AUSTIN, TX 78617
(30.220309, -97.661228)",11416910,Routine Inspection
Lamar Food Market,78758,05/19/2016,92,"10810 N LAMAR BLVD
AUSTIN, TX 78758
(30.377209, -97.689051)",10703396,Routine Inspection
Lavallarta Restaurant,78745,09/26/2016,86,"6628 S CONGRESS AVE
AUSTIN, TX 78745
(30.193309, -97.778698)",11140053,Routine Inspection
Las Cazuelas,78702,03/28/2014,77,"1701 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.257737, -97.726403)",2801739,Routine Inspection
Kitchen Space - Laxmi Farsan & Catering,78702,10/07/2015,89,"1204 CEDAR AVE
AUSTIN, TX 78702
(30.275299, -97.713122)",10850087,Routine Inspection
La Hacienda Market #4,78758,06/07/2016,88,"1812 PAYTON GIN RD
AUSTIN, TX 78758
(30.365572, -97.717211)",2802492,Routine Inspection
Lake Travis High School,78738,04/12/2016,99,"3322 S FM 620 RD
LAKEWAY, TX 78738
(30.327505, -97.964304)",2800680,Routine Inspection
La Quinta,78701,06/26/2015,90,"300 E 11TH ST
AUSTIN, TX 78701
(30.27201, -97.738466)",2803218,Routine Inspection
Lebowskis,78757,03/11/2015,88,"8909 BURNET RD
AUSTIN, TX 78757
(30.372042, -97.726568)",10226371,Routine Inspection
La Cabana Grill,78669,12/23/2015,80,"21103 W SH 71
SPICEWOOD, TX 78669
(30.354698, -98.065979)",10222706,Routine Inspection
Las Cazuelas,78702,10/01/2015,91,"1701 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.257737, -97.726403)",2801739,Routine Inspection
La Quinta Inn #177,78735,09/29/2015,97,"4424 S MOPAC EXPY SB
AUSTIN, TX 78735
(30.24053, -97.817217)",2803207,Routine Inspection
