FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1004283,Mundelein Farmers Market,http://www.mundelein.org/farmers_market,www.facebook.com/MundeleinMarket,https://twitter.com/MundeleinMarket,nan,nan,469 N. Seymour Avenue,Mundelein,Lake,Illinois,60060,06/14/2013 to 10/11/2013,Fri: 3:00 PM-7:00 PM;,nan,nan,nan,nan,nan,nan,-88.0025283,42.2709425,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/12/2013 10:38:36 AM
1003760,Munising Farmers' & Artisans' Market,nan,https://www.facebook.com/MunisingFarmersMarket/info,nan,nan,nan,"Bayshore Park, Veterans Memorial Drive, next city dock",Munising,Alger,Michigan,49862,05/26/2015 to 10/06/2015,nan,nan,nan,nan,nan,nan,nan,-86.65359000000001,46.412328,nan,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,3/19/2015 11:21:34 AM
1009969,Munroe Falls Farmers Market ,http://munroefallsfarmersmarket.weebly.com/,https://www.facebook.com/MunroeFallsFarmersMarket,nan,nan,nan,43 Munroe Falls Ave,Munroe Falls ,nan,Ohio,44262,06/03/2014 to ,Tue: 3:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-81.44109499999999,41.139097,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/21/2014 12:26:25 PM
1009024,Munster Farmer's Market,http://www.munster.org/department/division.php?fDD=6-177,https://www.facebook.com/munster.parks1,nan,nan,nan,1005 N Centennial Drive,Munster,Lake,Indiana,46321,05/04/2014 to 09/28/2014,Sun: 8:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-87.505723,41.536804,Local government building grounds,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,12/26/2013 4:45:46 PM
1010048,Murphysboro Farmers' Market,http://www.murphysboro.com/index.php?option=com_k2&view=item&layout=item&id=140&Itemid=360,https://www.facebook.com/MurphysboroFarmersMarket,nan,nan,nan,12th Street from Walnut to Chestnut.,Murphysboro ,Jackson,Illinois,62966,05/03/2014 to 10/25/2014,Sat: 8:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-89.335786,37.764207,nan,Y,N,N,Y,N,-,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,8/26/2014 10:56:59 AM
1002615,Murray Farmers Market,http://www.utfb.fb.org,nan,nan,nan,nan,150 East 5200 South,Murray,Salt Lake,Utah,84107,08/01/2014 to 11/01/2014,Fri: 9:00 AM-2:00 PM;Sat: 9:00 AM-2:00 PM;,nan,nan,nan,nan,nan,nan,-111.93602299999999,40.558205,Local government building grounds,Y,N,N,N,Y,-,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 11:50:49 AM
1001319,Murrieta Certified Farmers' Market,http://www.myfarmersmarkets.com,https://www.facebook.com/murrietafarmersmarket,nan,nan,Facebook,Village Walk Way and Kalmia,Murrieta,Riverside,California,92562,01/01/2013 to 12/31/2013,Sun: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-117.21210500000001,33.566045,Private business parking lot,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,6/3/2014 1:00:08 PM
1003189,Muscatine Farmers Market I,nan,nan,nan,nan,nan,Wilson True Value parking lot,Muscatine,Muscatine,Iowa,52761,nan,nan,nan,nan,nan,nan,nan,nan,-91.0312,41.4409,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 19 2010 10:03PM
1003190,Muscatine Farmers Market II,nan,nan,nan,nan,nan,City lot – corner of Sycamore & Mississippi Dr.,Muscatine,Muscatine,Iowa,52761,nan,nan,nan,nan,nan,nan,nan,nan,-91.0438,41.4213,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 19 2010 10:01PM
1005497,Muscoot Farmers Market,http://www.muscootfarm.org,https://www.facebook.com/pages/Muscoot-Farm/102866336419232,nan,nan,nan,51 Route 100,Katonah,Westchester,New York,10536,05/11/2014 to 10/26/2014,Sun: 10:00 AM-3:00 PM;,nan,nan,nan,nan,nan,nan,-73.72645899999999,41.259469,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,5/12/2014 7:45:13 PM
1012224,Muskegon Farmers Market,http://muskegonfarmersmarket.com,https://www.facebook.com/MuskegonFarmersMarket/,nan,nan,nan,242 West Western Ave.,Muskegon ,Muskegon,Michigan,49442,05/07/2016 to 11/19/2016,Tue: 6:00 AM-3:00 PM;Thu: 6:00 AM-3:00 PM;Sat: 6:00 AM-3:00 PM;,11/26/2016 to 04/29/2017,Sun: 9:00 AM-2:00 PM;,nan,nan,nan,nan,-86.249179,43.238287,nan,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,7/5/2016 10:04:08 AM
1006123,Muskegon Heights Farmers Market,http://www.cityofmuskegonheights.org,nan,nan,nan,nan,"2600 Baker Street, Corner of Center & Baker Streets",Muskegon Heights,Muskegon,Michigan,49444,nan,nan,nan,nan,nan,nan,nan,nan,-86.219,43.1939,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000983,Muskogee Farmers' Market,nan,nan,nan,nan,nan,425 Boston Ave,Muskogee,Muskogee,Oklahoma,74401,nan,nan,nan,nan,nan,nan,nan,nan,-95.3731,35.7489,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun  4 2010  4:33PM
1000649,Mustang Kiwanis Farmers Market,http://www.mustangcommunitygarden.org/about_FM.html,nan,nan,nan,nan,470 W. Hwy 152,Mustang,Canadian,Oklahoma,73064,June to August,Sat:8:00 am - 11:00 am;,nan,nan,nan,nan,nan,nan,-97.7159,35.3915,Private business parking lot,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/18/2011 11:41:22 PM
1010766,My Farmers Mart,http://www.myfarmersmart.com,www.facebook.com/myfarmersmart,nan,nan,nan,2830 Recker Hwy,Winter Haven,Polk,Florida,33880,01/01/2015 to 12/31/2015,Mon: 8:00 AM-5:00 PM;Tue: 8:00 AM-5:00 PM;Wed: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;Sun: 8:00 AM-5:00 PM;,nan,nan,nan,nan,nan,nan,-81.761504,28.016396999999998,nan,Y,N,N,N,Y,-,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,1/8/2015 5:06:00 PM
1005247,Myrtle's Market (Myrtle Beach Farmers Market),http://www.cityofmyrtlebeach.com,nan,nan,nan,nan,10th Avenue & Oak Street,Myrtle Beach,Horry,South Carolina,29578,nan,nan,nan,nan,nan,nan,nan,nan,-78.8824,33.6966,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007467,Mystic Farmers Market,nan,nan,nan,nan,nan,"Quambaug Fire House, 50 Old Stonington Road",Mystic,New London,Connecticut,06355,nan,nan,nan,nan,nan,nan,nan,nan,-71.9735,41.3608,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007445,Mystic/Denison Farmers Market,nan,nan,nan,nan,nan,120 Pequotsepos Rd.,Mystic,New London,Connecticut,06355,nan,nan,nan,nan,nan,nan,nan,nan,-71.9471,41.363,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011294,Nacogdoches Farmers Market,http://nacogdochesfarmersmarket.com,nacogdochesfarmersmarket,nan,nan,nan,107 West Pearl,Nacogdoches,Nacogdoches,Texas,75961,nan,Wed: 12:00 PM-5:00 PM;Sat: 8:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-94.65761280000001,31.6048456,nan,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,6/27/2016 8:18:48 PM
1005540,Nampa Farmers' Market,http://www.nampafarmersmarket.com,https://www.facebook.com/nampa.farmersmarket,nan,nan,nan,13th Avenue South and Front Street,Nampa,Canyon,Idaho,83687,04/30/2016 to 10/29/2016,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-116.55780060000001,43.578784000000006,nan,Y,N,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,6/27/2016 1:04:10 PM
1007614,Nantucket Farmers Market,nan,nan,nan,nan,nan,Main and Federal Street,Nantucket,nan,Massachusetts,02554,nan,nan,nan,nan,nan,nan,nan,nan,-70.0986,41.2834,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003101,Napa Chef's Farmers Market,nan,nan,nan,nan,nan,1st St. & Main St.,Napa,Napa,California,94581,nan,nan,nan,nan,nan,nan,nan,nan,-122.285,38.2992,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1011535,Napa Downtown Farmers Market,http://www.napafarmersmarket.org,www.facebook.com/NapaFarmersMarket?fref=ts&ref=br_tf,nan,nan,@NapaFARMERSMKT -Instagram,195 Gasser Drive,Napa,Napa,California,94559,05/03/2016 to 10/29/2016,Tue: 8:00 AM-12:30 PM;Sat: 8:00 AM-12:30 PM;,nan,nan,nan,nan,nan,nan,-122.27958799999999,38.282916,nan,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,6/28/2016 7:56:16 PM
1005827,Naperville Farmers Market,nan,nan,nan,nan,nan,200 E. 5th St.,Naperville,DuPage,Illinois,60563,nan,nan,nan,nan,nan,nan,nan,nan,-88.1473,41.7659,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004822,Naples Farmers Market,nan,nan,nan,nan,nan,"Naples Village Green, Off Route 302",Naples,Cumberland,Maine,nan,nan,nan,nan,nan,nan,nan,nan,nan,-70.604,43.9643,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010793,Narranjito farmers market group 787-544-3311,nan,nan,nan,nan,nan,nan,Vega Alta zona urbana,Vega Alta,Puerto Rico,00962,01/01/2015 to 12/31/2015,Sat: 7:00 AM-5:00 PM;Sun: 7:00 AM-5:00 PM;,nan,nan,nan,nan,nan,nan,-66.321158,18.415176000000002,nan,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/1/2015 6:55:06 AM
1003111,Narrowsburg Country Market,nan,nan,nan,nan,nan,"Library parking lot , Bridge Street",Narrowsburg,Sullivan,New York,12764,nan,nan,nan,nan,nan,nan,nan,nan,-75.0581,41.6076,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 19 2010 10:22PM
1006332,Nashua Lion Farmers Market,nan,nan,nan,nan,nan,Lions Park by Civic Center Nashua,Nashua,Valley,Montana,nan,nan,nan,nan,nan,nan,nan,nan,nan,-106.35799999999999,48.1336,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000609,Nashville Chamber of Commerce Market,http://www.nashvillechamber@sbcglobal.net,nan,nan,nan,nan,South side of Courthouse,Nashville,Washington,Illinois,62263,nan,nan,nan,nan,nan,nan,nan,nan,-89.3902,38.3374,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002146,Nashville F.A.R.M I,http://www.geocities.com/farmnashville,nan,nan,nan,nan,6401 Harding Rd.,Nashville,Davidson,Tennessee,37208,nan,nan,nan,nan,nan,nan,nan,nan,-86.8858,36.0922,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002147,Nashville F.A.R.M. II,http://www.geocities.com/farmnashville,nan,nan,nan,nan,4101 Harding Road,Nashville,Davidson,Tennessee,37208,nan,nan,nan,nan,nan,nan,nan,nan,-86.8492,36.0931,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002144,Nashville F.A.R.M. III,http://www.geocities.com./farmnsahville,nan,nan,nan,nan,2100 Woodmont Blvd.,Nashville,Davidson,Tennessee,37208,nan,nan,nan,nan,nan,nan,nan,nan,-86.81200000000001,36.1141,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002145,Nashville F.A.R.M. IV,http://www.geocities.com/farmnashville,nan,nan,nan,nan,3016 Nollensville Road,Nashville,Davidson,Tennessee,37208,nan,nan,nan,nan,nan,nan,nan,nan,-86.7892,36.1698,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003394,Nashville Farmers' Market,nan,nan,nan,nan,nan,Powell Ave.,Nashville,Davidson,Tennessee,nan,June to October,nan,nan,nan,nan,nan,nan,nan,-86.7848,36.1694,Healthcare Institution,N,N,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/22/2012 6:33:50 PM
1012077,Natick Farmers Market,http://www.natickfarmersmarekt.com,natickfarmersmarket,nan,nan,nan,Common Street,Natick,Middlesex,Massachusetts,01760,01/01/2016 to 12/31/2016,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-71.3460359,42.2829114,nan,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,6/28/2016 3:29:40 PM
1008392,Natick Winter Market,http://www.natickfarmersmarket.com,https://www.facebook.com/pages/Natick-Farmers-Market/145649782172301,nan,nan,nan,Common Street,Natick,Middlesex,Massachusetts,01760,10/17/2015 to 12/19/2015,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-71.3460359,42.2829114,nan,Y,Y,N,N,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,3/23/2015 8:10:02 PM
1001182,National City CFM,nan,nan,nan,nan,nan,A Street & 8th St.,National City,San Diego,California,nan,nan,nan,nan,nan,nan,nan,nan,nan,-117.10600000000001,32.6761,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002410,National Women In Ag Assoc. Community Farmers Market,http://www.nationalwomeninag.com,nan,nan,nan,nan,1701 N. Martin Luther King Ave.,Oklahoma City,Oklahoma,Oklahoma,73111,June to August,Fri:9:00 AM - 1:00 PM;,nan,nan,nan,nan,nan,nan,-97.47672159999999,35.4869106,Private business parking lot,N,Y,N,Y,Y,-,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/31/2012 2:23:34 PM
1011979,Nationwide Children's Hospital Farmers Market,nan,nan,nchfarmmarket,nan,nan,760 E. Livingston Ave.,Columbus,Franklin,Ohio,43205,07/19/2016 to 09/27/2016,Tue: 11:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-82.977836,39.952259000000005,nan,Y,N,Y,Y,Y,-,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,5/24/2016 1:24:00 PM
1004877,Natividad Medical Center Certified Farmers' Market,http://www.everyonesharvest.org,https://www.facebook.com/EveryonesHarvest,nan,nan,nan,1441 Constitution Blvd.,Salinas,Monterey,California,93906,05/18/2016 to 10/26/2016,Wed: 11:00 AM-3:30 PM;,nan,nan,nan,nan,nan,nan,-121.63205500000001,36.696236,nan,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2016 3:26:15 PM
1000516,Natoma Farmers Market,nan,nan,nan,nan,nan,435 Elm Street,Natoma,Osborne,Kansas,67751,nan,nan,nan,nan,nan,nan,nan,nan,-99.0235,39.1902,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003710,Natomas Certified Farmers' Market,http://www.California-Grown.com,nan,nan,nan,nan,3637 North Freeway Blvd.,Sacramento,Sacramento,California,95834,June to September,Sat:8:00 AM - 12:00 PM;,nan,nan,nan,nan,nan,nan,-121.4965054,38.639081899999994,Private business parking lot,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,5/12/2012 10:12:11 AM
1000511,Natrona County Master Gardeners Farmers' Market,nan,nan,nan,nan,nan,2011 Fairgrounds Road,Casper,Natrona,Wyoming,82604,August to September,nan,nan,nan,nan,nan,nan,nan,-106.363,42.8287,Private business parking lot,N,N,N,N,N,-,Y,N,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/27/2011 8:37:10 AM
1009467,Natural Living Farmers Market ,http://www.nlfmarket.webs.com/,nan,nan,nan,nan,5702 Calhoun Road,Houston,nan,Texas,77021,nan,nan,nan,nan,nan,nan,nan,nan,-95.3458,29.7026,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1001438,Natures Carousel,nan,nan,nan,nan,nan,233 South Market St.,Galion,Crawford,Ohio,nan,nan,nan,nan,nan,nan,nan,nan,nan,-82.7894,40.732,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007478,Naugatuck Farmers Market,nan,nan,nan,nan,nan,"On the Green, Church Street",Naugatuck,New Haven,Connecticut,nan,nan,nan,nan,nan,nan,nan,nan,nan,-73.0734,41.4924,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007160,Navarro County Farmers Market Association,nan,nan,nan,nan,nan,Business Route Highway 75 at 6th Avenue,Corsicana,Navarro,Texas,75110,nan,nan,nan,nan,nan,nan,nan,nan,-96.4597,32.0944,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009313,Navasota Farmers Market ,http://www.localharvest.org/navasota-farmers-market-M59065,nan,nan,nan,nan,310 E. Washington,Navasota,nan,Texas,77868,nan,nan,nan,nan,nan,nan,nan,nan,-96.088,30.3886,nan,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1005026,Nazareth Farmers Market on the Square,nan,https://www.facebook.com/NazarethFarmersMarketOnTheSquare,nan,nan,nan,Nazareth Square,Nazareth,Northampton,Pennsylvania,18064,nan,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-75.31196,40.74239,Other,Y,N,N,Y,N,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/13/2013 12:22:59 PM
1005074,NDD Common Greens Farmers Market,http://www.downtownnewark.com,nan,nan,nan,nan,Broad Stree & Park Place,Newark,Essex,New Jersey,nan,nan,nan,nan,nan,nan,nan,nan,nan,-74.169,40.7408,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009953,NDS Downtown Barberton Farmers' Market,http://ndsbarbertonevents.com,nan,nan,nan,nan,3rd Street NW between W. Tuscarawas and W. Park,Barberton ,Summit,Ohio,44203,06/25/2014 to 10/08/2014,Wed: 2:00 PM-6:00 PM;,nan,nan,nan,nan,nan,nan,-81.60870600000001,41.01361,Closed-off public street,N,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,4/17/2014 10:11:06 AM
1001162,Nebagamon's Lakeview Farmers Market,nan,nan,nan,nan,nan,Sharon's Lakeview Café,Lake Nebagamon,Douglas,Wisconsin,54849,nan,nan,nan,nan,nan,nan,nan,nan,-91.6993,46.5139,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000625,Nebraska City Farmers Market,http://www.NebraskaCity.com,nan,nan,nan,nan,Central Ave. between 9th & 10th St.,Nebraska City,Otoe,Nebraska,68410,nan,nan,nan,nan,nan,nan,nan,nan,-95.8552,40.6775,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010398,Needham Farmers Market,http://www.needhamfarmersmarket.org,nan,nan,nan,nan,270 Garden Street,Needham ,Norfolk,Massachusetts,02492,05/25/2014 to 10/26/2014,Sun: 12:00 PM-4:00 PM;,nan,nan,nan,nan,nan,nan,-71.2383952,42.2807725,Private business parking lot,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,8/5/2014 10:06:40 AM
1006641,Neenah Farmer's Market,http://www.neenah.org,Future Neenah Farmers Market,nan,nan,nan,210 E Wisconsin Ave.,Neenah,Winnebago,Wisconsin,54956,06/20/2015 to 10/17/2015,Sat: 8:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-88.45915699999999,44.18542,nan,Y,Y,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,3/19/2015 11:35:08 AM
1008453,Neighborhood House Farmers Market,http://www.nhclx.org ,www.facebook.com/nhfarmersmarket,nan,nan,nan,201 3rd Street ,El Centro,Imperial,California,92243,09/14/2013 to 12/14/2013,Sat: 9:00 AM-1:00 PM;,nan,nan,nan,nan,nan,nan,-115.548786,32.791762,Private business parking lot,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/25/2013 2:38:28 PM
1007223,Neillsville Farmers Market,nan,nan,nan,nan,nan,nan,Neillsville,Clark,Wisconsin,54456,May to October,Sat:8:00 AM - 12:00 PM;,nan,nan,nan,nan,nan,nan,-90.59594399999999,44.559744,Local government building grounds,N,Y,N,Y,N,-,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,5/7/2012 11:41:23 AM
1003106,Neligh Farmers Market,nan,nan,nan,nan,nan,Antelope County Courthouse,Neligh,Antelope,Nebraska,68756,nan,nan,nan,nan,nan,nan,nan,nan,-98.0298,42.1286,nan,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006327,Nelson Farmers Market,http://www.nelsonfarmersmarket.com,https://www.facebook.com/pages/Nelson-Farmers-Market-Nellysford-VA/196017627093928?ref=hl,nan,nan,nan,3079 Rockfish Valley Hwy,Nellysford,Nelson,Virginia,22958,04/11/2015 to 11/21/2015,Sat: 8:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-78.87131,37.89156,nan,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,3/23/2015 1:23:28 PM
1010357,Nelsonville Farmers Market ,nan,https://www.facebook.com/NelsonvilleFarmersMarket,nan,nan,nan,52 Public Square,Athens ,Athens,Ohio,nan,06/07/2014 to 10/25/2014,Sat: 10:00 AM-12:00 PM;,nan,nan,nan,nan,nan,nan,-82.231891,39.460972999999996,Private business parking lot,N,Y,N,N,Y,-,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,Y,N,7/21/2014 9:05:57 AM
